Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (NL),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
2024-01-22T17:00+00:00,82338.78,98601.03,181522.07,85.13,95.47,122,81.45,77.35,61.03,61.03,86.54,98.18,32.44,89.87,122.01,97.03,111.67,102.3,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,119.75,86.54,86.54,110.3,86.54,98.18,122,32.44,32.44,32.44,32.44,90.59,90.76
2024-01-22T18:00+00:00,82378.22,97925.15,179588.7,84.97,82.94,114.5,114.93,71.99,60.03,60.03,77.6,104.91,31.75,81.79,114.5,106.19,100.66,101.4,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,77.6,77.6,98.1,83.42,104.91,114.5,31.75,31.75,31.75,31.75,107.86,99.81
2024-01-22T19:00+00:00,82452.92,94974.07,175524.82,84.27,68.49,108.63,88.97,66.65,59.6,59.6,79.4,119,31.41,70.09,108.63,96.8,102.01,92.12,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,108.63,79.4,79.4,67.43,79.4,119,108.63,31.41,31.41,31.41,31.41,93.79,110.31
2024-01-22T20:00+00:00,82410.12,87822.04,172114.32,81.95,60.95,99.83,70,57,57,57,28.84,103.21,28.84,60.87,99.83,82.16,81.08,97.6,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,28.84,28.84,64.41,75.48,103.21,99.83,28.84,28.84,28.84,28.84,80.1,81.23
2024-01-22T21:00+00:00,82360.32,78768.2,167477.03,81.92,57.19,97.47,90,55.89,55.89,26.07,26.07,94.27,26.07,58.76,97.47,82.16,80.51,95.6,97.47,97.47,97.47,97.47,97.47,97.47,97.47,97.47,97.47,26.07,26.07,56.22,70.99,94.27,97.47,26.07,26.07,26.07,26.07,80.57,78.54
2024-01-22T22:00+00:00,82393.89,72724.23,162088.43,69.56,51.22,90.01,80,49.88,49.88,23.03,23.03,75.93,23.03,52.55,90.01,72.05,69.55,93.85,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,90.01,23.03,23.03,50.35,59.31,75.93,90.01,23.03,23.03,23.03,23.03,70,67.78
2024-01-22T23:00+00:00,82023.68,67830.94,158184.33,55.09,18.05,75.9,62.19,16.23,16.23,15.84,15.84,61.1,15.84,20.45,75.9,54.06,52.58,106.79,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,15.84,15.84,16.84,39.72,61.1,75.9,15.84,15.84,15.84,15.84,51.9,50.46
2024-01-23T00:00+00:00,81168.26,66220.57,155270.25,55,12.51,72,67.75,10.1,10.1,10.1,9.86,59,9.86,15.33,72,53.74,53.84,94.51,72,72,72,72,72,72,72,72,72,9.86,9.86,10.99,38.85,59,72,9.86,9.86,9.86,9.86,51.83,52.1
2024-01-23T01:00+00:00,79994.24,65325.66,153094.41,59.9,11.58,65.1,70.03,9.37,9.37,9.37,9.14,58.5,9.14,14.55,65.1,54.58,55.65,65,65.1,65.1,65.1,65.1,65.1,65.1,65.1,65.1,65.1,9.14,9.14,10,39.49,58.5,65.1,9.14,9.14,9.14,9.14,53.67,53.41
2024-01-23T02:00+00:00,79776.4,64480.07,151091.5,55.03,6.61,65.1,67.66,4.17,4.17,4.17,4.17,59.87,4.17,9.66,65.1,50.9,51.38,52.57,65.1,65.1,65.1,65.1,65.1,65.1,65.1,65.1,65.1,4.17,4.17,5,39.26,59.87,65.1,4.17,4.17,4.17,4.17,49.54,49
2024-01-23T03:00+00:00,79456.86,65940.33,149651.58,59.9,12.27,70.33,67.75,10.22,10.22,10.22,10.22,58.5,10.22,15.14,70.33,54.99,54.96,42.18,70.33,70.33,70.33,70.33,70.33,70.33,70.33,70.33,70.33,10.22,10.22,10.84,39.09,58.5,70.33,10.22,10.22,10.22,10.22,53.64,52.32
2024-01-23T04:00+00:00,78899.71,70867.3,150813.52,72.2,40.3,122.01,70.03,39.23,39.23,21.63,21.63,58.5,21.63,42.16,122.01,73.77,65.63,48,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,21.63,21.63,39.51,51.61,58.5,122.01,21.63,21.63,21.63,21.63,69.39,60.9
2024-01-23T05:00+00:00,79685.85,82582.89,154941.72,88.93,63.03,122,115.36,59.76,58.99,25.73,59.07,65.55,25.73,65.55,122,97.5,98.29,55.81,95.13,95.13,95.13,95.13,95.13,95.13,95.13,95.13,95.13,59.07,59.07,61.51,72.06,65.55,122,25.73,25.73,25.73,25.73,94.06,100.54
2024-01-23T06:00+00:00,80637.93,96262.39,160883.41,88.92,83.01,122,113.47,76.42,60.93,60.93,74.01,90.1,29.39,83.14,122,104.45,99.49,66.95,104.11,104.11,104.11,104.11,104.11,104.11,104.11,104.11,104.11,74.01,74.01,88.25,87.01,90.1,122,29.39,29.39,29.39,29.39,104.11,97.51
2024-01-23T07:00+00:00,81029.5,101312.97,167669.17,90.99,90.63,122,110,69.82,61.9,61.9,84.93,97.5,33.62,86.5,122,105.85,116.22,90,122,122,122,122,122,122,122,122,122,84.93,84.93,115.8,84.93,97.5,122,33.62,33.62,33.62,33.62,102.24,104.81
2024-01-23T08:00+00:00,81173.27,100705.02,174801.21,85.1,87.82,101.17,96,69.93,61.11,61.11,81.65,91.86,30.82,83.36,101.17,91.05,91.05,93.28,105,105,105,105,105,105,105,105,105,81.65,81.65,96.68,81.65,91.86,101.17,30.82,30.82,30.82,30.82,89.52,91.84
2024-01-23T09:00+00:00,81276.38,96682.37,185249.6,75.96,90.68,87.09,79.5,59.97,59.97,59.97,74.03,81,29.92,81,87.09,79.5,79.5,87.03,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,74.03,74.03,80.9,79.83,81,87.09,29.92,29.92,29.92,29.92,78.52,79.5
2024-01-23T10:00+00:00,81063.8,93108.18,195191.22,65.86,69.58,67.61,67.94,59.8,59.44,59.44,69.35,66.65,27.67,66.65,67.61,67.07,67.61,79.62,90,90,90,90,90,90,90,90,90,69.35,69.35,65,77.99,66.65,67.61,27.67,27.67,27.67,27.67,66.86,67.94
2024-01-23T11:00+00:00,82031.13,88009.81,198588.99,61.19,63.11,61.39,62,59.14,59.14,41.58,61.06,61.91,26.58,61.91,61.39,61.39,61.42,76,81.9,81.9,81.9,81.9,0,81.9,0,81.9,81.9,61.06,61.06,64.13,76.82,61.91,61.39,26.58,26.58,26.58,26.58,61.38,61.42
2024-01-23T12:00+00:00,82430.25,86766.21,197206.39,62.1,61.31,65.91,63.54,59.43,59.43,26.76,64.84,61.03,26.76,61.03,65.91,63.42,63.42,78.38,81.7,81.7,81.7,81.7,0,81.7,0,81.7,81.7,64.84,64.84,63.36,75.75,61.03,65.91,26.76,26.76,26.76,26.76,63.09,63.54
2024-01-23T13:00+00:00,82369.46,89042.14,193010.9,73,66.08,88.1,73,62.7,61.9,42.91,59.1,62.01,26.73,65.61,88.1,75.16,73.75,73.78,88.1,88.1,88.1,88.1,0,88.1,0,88.1,88.1,59.1,59.1,70.02,76.08,62.01,88.1,26.73,26.73,26.73,26.73,73.84,73
2024-01-23T14:00+00:00,82748.86,91442.72,184187.85,79.12,72.97,117.88,84,74.63,62.76,62.76,67.08,64,29,71.96,117.88,85.21,79.8,74.25,95.14,95.14,95.14,95.14,5,95.14,5,95.14,95.14,67.08,67.08,74.3,76.35,64,117.88,29,29,29,29,82.16,77.73
2024-01-23T15:00+00:00,81773.06,95823.1,176669.62,83.52,71.52,141.25,86.33,78.95,66.29,66.29,91.89,66.62,64.95,66.62,141.25,102.47,130.28,75,100.13,100.13,100.13,100.13,100.13,100.13,100.13,100.13,100.13,91.89,91.89,77.19,91.89,66.62,141.25,29.08,29.08,64.95,64.95,92.95,96.38
2024-01-23T16:00+00:00,81720.2,98647.56,173262.85,85.1,81.2,174.64,78.49,81.59,68.46,68.46,68.46,84,68.46,81.21,174.64,120.33,165.41,84.55,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,68.46,68.46,81.81,96.18,84,174.64,28.7,28.7,68.46,68.46,105.98,102.96
2024-01-23T17:00+00:00,81968.95,101905.16,169031.91,87,85.19,154.15,77.04,84.51,66.78,66.78,66.78,96.98,66.78,85.89,154.15,114.42,151,95,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,66.78,66.78,84.89,89.12,96.98,154.15,29.01,29.01,66.78,66.78,103.04,90
2024-01-23T18:00+00:00,82101,101782.2,168907.86,84.38,76.01,122.01,92.22,74.55,63.34,63.34,63.34,115,63.34,77.18,122.01,100.26,126.69,82.94,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,101.61,63.34,63.34,75.35,90.62,115,122.01,30.3,30.3,63.34,63.34,92.91,99.78
2024-01-23T19:00+00:00,82156.24,98141.57,167690.65,80.8,65.02,122,96,61.95,60.46,60.46,60.46,129.01,60.46,66.64,122,92.93,92.98,76,99.46,99.46,99.46,99.46,99.46,99.46,99.46,99.46,99.46,60.46,60.46,65,84.13,129.01,122,32.75,32.75,60.46,60.46,89.14,95.43
2024-01-23T20:00+00:00,82015.12,91890.65,167660.89,75.96,59.18,97.86,87,53.74,53.74,52.45,52.45,106.76,52.45,59.66,97.86,80.75,81.24,75,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,97.66,52.45,52.45,63.2,76.61,106.76,97.86,35.94,35.94,52.45,52.45,78.46,82.13
2024-01-23T21:00+00:00,81461.07,82236.2,164376.43,75.29,49.44,94.1,67.75,45.36,45.36,40.82,40.82,92.5,40.82,49.92,94.1,74.32,73.21,69.03,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,40.82,40.82,53.4,77.21,92.5,94.1,40.82,40.82,40.82,40.82,72.26,73.5
2024-01-23T22:00+00:00,80881.67,73346.84,161059.38,54.04,35.17,89.44,62.57,33.26,33.26,33.26,33.26,84.51,33.26,36.49,89.44,57.87,52.8,45,89.44,89.44,89.44,89.44,89.44,89.44,89.44,89.44,89.44,33.26,33.26,35,68.07,84.51,89.44,33.26,33.26,33.26,33.26,54.62,50.13
2024-01-23T23:00+00:00,80188,65541.4,156392.36,49.9,7.03,76.4,68.56,3.05,3.05,28.61,42.02,86,42.02,10.74,76.4,63.6,87.41,14,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,76.4,42.02,42.02,4.85,59.14,86,76.4,28.61,28.61,28.61,28.61,56.96,52.26
2024-01-24T00:00+00:00,78177.78,61257.48,152477.56,46.05,4.49,71.57,62.01,-0.03,-0.03,25.17,39.76,78.93,39.76,8.35,71.58,62.42,76.11,7.73,69,69,69,69,69,69,69,69,69,39.76,39.76,2.12,55.28,78.93,71.57,25.17,25.17,25.17,25.17,57.35,93.45
2024-01-24T01:00+00:00,77307.51,60961.99,150648.64,49.9,2.58,65.7,60.5,-0.64,0,20.64,50.01,73.73,50.01,6.69,65.7,58.39,68.96,5,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,65.7,50.01,50.01,0,51.29,73.73,65.7,20.64,20.64,20.64,20.64,54.71,79.61
2024-01-24T02:00+00:00,77323.85,60610.32,147995.35,46.03,-1.54,52.87,59.7,-4.41,-0.01,18.82,48.92,71.69,48.92,2.27,52.87,47.99,55.05,3.51,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,48.92,48.92,-3.89,48.92,71.69,52.87,18.82,18.82,18.82,18.82,45.92,58.84
2024-01-24T03:00+00:00,76747.79,62032.82,146870.79,52.04,-3.25,53.12,59.52,-4.84,-0.02,17.85,55.6,70.94,55.6,0.2,53.12,49.05,54.91,1.64,66.85,66.85,66.85,66.85,66.85,66.85,66.85,66.85,66.85,55.6,55.6,-5,55.6,70.94,53.12,17.85,17.85,17.85,17.85,47.58,55.79
2024-01-24T04:00+00:00,76439.11,65926.96,150132.07,52.59,1.81,79,57.79,-0.18,-0.18,19.55,80.05,71.69,80.05,5.43,79,67.46,83.79,10,79,79,79,79,79,79,79,79,79,80.05,80.05,0,59.92,71.69,79,19.55,19.55,19.55,19.55,62,95.68
2024-01-24T05:00+00:00,77068.27,76772.67,159325.4,65.65,19.75,97.01,100,14.76,14.76,25.5,92.38,80.19,92.38,24.52,97.01,83.77,105.9,38.05,97.01,97.01,97.01,97.01,97.01,97.01,97.01,97.01,97.01,92.38,92.38,16.65,77.18,80.19,97.01,25.5,25.5,25.5,25.5,77.41,87.5
2024-01-24T06:00+00:00,79149.28,87859.66,169419.95,79.17,54.63,122.01,100,42.09,42.09,38.73,94.27,93.18,94.27,55.41,122.01,105.22,138.96,67.09,122.01,122.01,122.01,122.01,122.01,122.01,122.01,122.01,122.01,94.27,94.27,67.5,81.38,90.5,122.01,38.73,38.73,38.73,38.73,96.36,82.94
2024-01-24T07:00+00:00,81225.2,91109.52,177490.98,83.11,69.49,122.01,90.15,51.58,50.07,50.07,92.23,101.5,92.23,67.58,122.01,106.37,137.09,76.79,128,128,128,128,128,128,128,128,128,92.23,92.23,95,87.35,99.41,122.01,49.43,49.43,50.07,50.07,98.2,85.78
2024-01-24T08:00+00:00,81765.78,90560.88,182109.29,79.99,67.86,107.15,91.74,50.76,49.54,49.54,94.26,89.02,94.26,65.89,78,97.28,115.5,78.05,107.52,107.52,107.52,107.52,107.52,107.52,107.52,107.52,107.52,94.26,94.26,93.33,83.48,89.02,107.15,49.54,49.54,49.54,49.54,92.35,91.74
2024-01-24T09:00+00:00,81808.5,87573.24,188358.51,78.38,59.12,94.97,100,50.1,50.1,50.1,93.04,70.69,93.04,59.84,94.97,89.99,97.8,86.28,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,93.04,93.04,68,81.6,70.69,94.97,50.1,50.1,50.1,50.1,87.52,100
2024-01-24T10:00+00:00,81782.72,83787.14,196580.68,78.02,53.98,93.9,102.19,50.78,50.78,50.76,92.73,61.8,92.73,56.65,85,89.27,96.04,86.02,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25,92.73,92.73,52.21,82.63,61.8,93.9,50.76,50.76,50.76,50.76,87.09,101.48
2024-01-24T11:00+00:00,82202.57,80901.35,200486.7,72.25,44.05,91.63,100,39.32,39.32,39.34,94.24,59.87,94.24,47.21,69,85.87,94.05,85,83.23,83.23,83.23,83.23,83.23,83.23,83.23,83.23,83.23,94.24,94.24,39.32,81.21,59.87,91.63,39.34,39.34,39.34,39.34,83.23,100
2024-01-24T12:00+00:00,81497.79,81186.65,198481.87,72.96,40.69,94.27,104.67,36.44,36.44,37.34,92.11,58.2,92.11,44.3,84.97,87.81,96.76,85,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,84.97,92.11,92.11,38.3,82.05,58.2,94.27,37.34,37.34,37.34,37.34,84.97,103.9
2024-01-24T13:00+00:00,80746.35,82829.51,196002.13,76.96,48.46,100.91,90,45.04,45.04,45.04,81.39,58.2,81.39,51.63,95.25,93.22,103.6,85,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25,81.39,81.39,46.5,81.39,58.2,100.91,45.04,45.04,45.04,45.04,89.67,114.78
2024-01-24T14:00+00:00,80402.36,86681.55,188856.4,77.62,60.32,101,90,49.95,49.95,49.95,88.74,60.5,88.74,60.5,101,92.34,106.49,102.98,101,101,101,101,101,101,101,101,101,88.74,88.74,68.43,88.74,60.5,101,49.95,49.95,49.95,49.95,88.35,96
2024-01-24T15:00+00:00,80504.03,90137.48,180974.15,76.98,65.43,111.88,83.64,50.8,50.8,50.8,92.47,64,92.47,64,111.88,96.98,124.92,112.3,111.88,111.88,111.88,111.88,111.88,111.88,111.88,111.88,111.88,92.47,92.47,80,92.47,64,111.88,50.8,50.8,50.8,50.8,89.82,75.11
2024-01-24T16:00+00:00,81085.31,95230.55,172785.4,80.1,74.61,122,81.91,54.21,54.21,54.21,91.71,88.61,91.71,71.09,122,103.72,138.62,162.42,125.53,125.53,125.53,125.53,125.53,125.53,125.53,125.53,125.53,91.71,91.71,98,91.71,88.61,122,54.21,54.21,54.21,54.21,94.66,69.83
2024-01-24T17:00+00:00,82212.67,100255.42,164300.44,80.1,95.9,122,72.24,53.32,53.32,53.32,86.93,94.94,86.93,83.14,122,103.27,140.08,280,123.54,123.54,123.54,123.54,123.54,123.54,123.54,123.54,123.54,86.93,86.93,92.72,86.93,94.94,122,50.79,50.79,53.32,53.32,93.94,64.1
2024-01-24T18:00+00:00,82349.96,101063.62,163159.71,75.76,98.72,119.27,61.44,50.09,50.09,50.09,79.84,150.41,79.84,83.46,119.27,99.59,138.68,275,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,79.84,79.84,100.1,79.84,150.41,119.27,49.48,49.48,50.09,50.09,89.57,55.7
2024-01-24T19:00+00:00,82813.57,97352.16,159959.93,66.95,95.47,102.53,59.34,42.18,42.18,42.18,73.08,152.17,64.99,77.81,102.53,82.12,104.14,200,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,105.04,73.08,73.08,84,76.91,152.17,93.64,42.18,42.18,42.18,42.18,76.22,59.27
2024-01-24T20:00+00:00,83262.78,89904.35,156569.06,56.69,83.42,101.94,48.28,40.04,40.04,40.04,66.5,103,63.46,68.8,101.94,65.33,76.55,150.78,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,101.94,66.5,66.5,81.99,66.5,103,71.68,40.04,40.04,40.04,40.04,62,53.04
2024-01-24T21:00+00:00,83074.1,80968.96,152518.53,52.17,87.7,97.09,46.52,42.01,42.01,42.01,44.84,88.04,44.84,70.88,97.09,54.37,57.89,110.03,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,44.84,44.84,71.8,59.45,88.04,55.27,42.01,42.01,42.01,42.01,53.59,45.36
2024-01-24T22:00+00:00,82922.62,73746.85,148325.22,50,92.64,94,44.52,38.53,38.53,38.53,38.53,74.86,38.53,73.14,94,49.72,48.65,98.7,94,94,94,94,94,94,94,94,94,38.53,38.53,81.8,48.95,74.86,48.37,38.53,38.53,38.53,38.53,50.1,44.9
2024-01-24T23:00+00:00,82685.44,69415.9,145074.53,50.24,73.8,53.48,47.58,44.34,44.34,43.84,43.84,64.97,43.84,62.78,80.34,49.74,48.55,85,80.34,80.34,80.34,80.34,80.34,80.34,80.34,80.34,80.34,43.84,43.84,64.9,46.36,64.97,48.76,43.84,43.84,43.84,43.84,50.11,47.96
2024-01-25T00:00+00:00,82773.08,66759.31,141568.65,49.72,68.31,50.42,47.61,45.06,45.06,43.97,43.97,60.53,43.97,59.64,72.23,49.31,48.38,78.89,72.23,72.23,72.23,72.23,72.23,72.23,72.23,72.23,72.23,43.97,43.97,56.1,46.65,60.53,48.55,43.97,43.97,43.97,43.97,49.61,47.91
2024-01-25T01:00+00:00,82389.58,67183.75,137509.03,48.67,69.56,47.27,46.19,43.34,43.34,42.76,42.76,60,42.76,60,69.6,48.17,47.07,73.91,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,69.6,42.76,42.76,67.2,45.03,60,47.27,42.76,42.76,42.76,42.76,48.53,46.52
2024-01-25T02:00+00:00,81975.17,67168.98,136001.63,48.16,61.26,48.85,46.54,44.92,44.92,43.85,43.85,55.36,43.85,55.36,66.9,47.81,47.1,68.92,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,66.9,43.85,43.85,75,45.76,55.36,47.23,43.85,43.85,43.85,43.85,48.05,46.74
2024-01-25T03:00+00:00,81883.22,68201.08,134171.67,50.26,63,69.76,47.78,46.22,46.22,45.11,45.11,57.26,45.11,57.26,69.76,53.25,48.31,64.84,69.76,69.76,69.76,69.76,69.76,69.76,69.76,69.76,69.76,45.11,45.11,75.31,45.7,57.26,69.76,45.11,45.11,45.11,45.11,51.39,46.55
2024-01-25T04:00+00:00,81901.93,72746.26,133896.38,58.03,68.44,146.28,53.1,52.38,52.38,51.01,51.01,63.29,51.01,63.29,146.28,72.49,53.96,61,80,80,80,80,80,80,80,80,80,51.01,51.01,75.9,47.08,63.29,146.28,51.01,51.01,51.01,51.01,63.43,46.86
2024-01-25T05:00+00:00,82210.64,88391.75,137123.44,73.52,73.29,122.01,71.22,69.1,58.03,59.39,74.34,72.45,74.34,72.45,122.01,82.13,77.09,62.48,96.19,96.19,96.19,96.19,96.19,96.19,96.19,96.19,96.19,74.34,74.34,78.58,74.34,72.45,122.01,59.39,59.39,59.39,59.39,77.31,69.76
2024-01-25T06:00+00:00,82404.42,104529.72,141454.89,86.54,84.41,127.94,73.11,77.65,66.05,66.05,75.28,83.5,75.28,83.5,127.94,108.56,143.83,69.6,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.13,75.28,75.28,92.1,75.28,83.5,127.94,66.05,66.05,66.05,66.05,98.35,58.95
2024-01-25T07:00+00:00,81479.47,113387.45,144759.38,94.7,96.83,124.23,91.28,91.87,89.02,89.02,90.01,95.53,89.02,95.53,124.23,100.94,102.12,87.65,124.23,124.23,124.23,124.23,124.23,124.23,124.23,124.23,124.23,90.01,90.01,103.02,90.01,95.53,124.23,89.02,89.02,89.02,89.02,97.52,87.69
2024-01-25T08:00+00:00,82140.85,111882.81,151944.66,87.97,90.61,102.4,87.86,87.97,85.25,85.25,86.82,89.84,85.25,89.84,102.4,90.63,88.64,90.8,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,86.82,86.82,94,86.82,89.84,102.4,85.25,85.25,85.25,85.25,89.41,87.86
2024-01-25T09:00+00:00,82221.57,105699.72,163016.42,83.95,83.96,88.57,83.89,83.95,81.35,81.35,83.69,74.71,83.69,83.95,88.57,84.64,83.89,88,96.65,96.65,96.65,96.65,3,96.65,3,96.65,96.65,83.69,83.69,83.96,83.69,74.71,88.57,81.35,81.35,81.35,81.35,84.26,83.6
2024-01-25T10:00+00:00,82178.66,101493.55,168804.12,78.66,78.66,78.66,78.66,78.66,76.22,76.22,78.66,65.01,78.66,78.66,78.66,78.66,78.66,80.97,91.46,91.46,91.46,91.46,0,91.46,0,91.46,91.46,78.66,78.66,78.66,78.66,65.01,78.66,76.22,76.22,76.22,76.22,78.66,78.66
2024-01-25T11:00+00:00,82255.91,97730.32,168566.37,74.95,74.95,74.95,74.95,74.95,73.15,73.15,85.45,64.97,85.45,74.95,74.95,74.95,74.95,78.51,80.34,80.34,80.34,80.34,0,80.34,0,80.34,80.34,85.45,85.45,74.95,74.95,64.97,74.95,72.63,72.63,73.15,73.15,74.95,74.95
2024-01-25T12:00+00:00,82175.19,96434.61,165072.14,77.3,73.01,78.1,78.03,77.86,75.99,75.99,82.78,64.97,82.78,69.76,78.1,77.49,78.17,77,80.5,80.5,80.5,80.5,0,80.5,0,80.5,80.5,82.78,82.78,76.55,80.05,64.97,78.1,75.44,75.44,75.99,75.99,77.26,78.54
2024-01-25T13:00+00:00,82137.46,99570.36,157531.92,84.33,74.59,92,85.98,87.07,84.98,84.98,85.66,65,85.66,66.17,92,84.97,84.79,76.63,92,92,92,92,0,92,0,92,92,85.66,85.66,84.22,85.66,65,92,79.56,79.56,84.98,84.98,83.97,84.78
2024-01-25T14:00+00:00,82121.58,106770.93,146647.05,89.28,74.78,99.88,92.31,93.91,92.07,92.07,92.07,61.85,92.07,61.85,99.88,90.5,90.54,77,99.88,99.88,99.88,99.88,42.5,99.88,42.5,99.88,99.88,92.07,92.07,88.61,92.07,61.85,99.88,68.95,68.95,92.07,92.07,89.11,90.63
2024-01-25T15:00+00:00,82128.28,110370.56,134816.6,97.6,81.64,108.56,100.93,102.46,101.38,101.38,101.38,67.67,101.38,67.67,108.56,98.88,99.21,74.9,108.56,108.56,108.56,108.56,108.56,108.56,108.56,108.56,108.56,101.38,101.38,96.98,101.38,67.67,108.56,71.5,71.5,101.38,101.38,97.48,99.41
2024-01-25T16:00+00:00,82169.69,114757.73,129176.83,118.02,94.69,126.56,120.22,123.38,123.38,123.38,122.35,75.59,122.35,75.59,126.56,120.09,126.56,81.86,126.56,126.56,126.56,126.56,126.56,126.56,126.56,126.56,126.56,122.35,122.35,116,116.79,75.59,126.56,99.24,99.24,122.35,122.35,118.02,120.22
2024-01-25T17:00+00:00,82356.1,117366.55,123533.22,112.68,102.98,122,114.24,115.54,115.54,115.54,114.3,94.72,114.3,94.72,122,113.96,113.94,97.96,122,122,122,122,122,122,122,122,122,114.3,114.3,112.4,114.3,94.72,122,111.96,111.96,114.3,114.3,112.77,113.34
2024-01-25T18:00+00:00,82426.62,118568.66,121934.7,94.39,97.16,120,98.95,98.79,98.79,98.79,98.79,113,98.79,96.11,120,109.82,101.14,91.3,120,120,120,120,120,120,120,120,120,98.79,98.79,98.53,98.79,113,120,72.87,72.87,98.79,98.79,111.91,99.09
2024-01-25T19:00+00:00,82465.81,114913.76,119944.93,90.01,84,106.13,90.7,91.07,91.07,91.07,91.07,135.36,91.07,79.83,106.13,92.57,90.37,79.15,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.13,106.13,91.07,91.07,79.91,91.07,135.36,106.13,65.33,65.33,91.07,91.07,90.88,89.66
2024-01-25T20:00+00:00,82444.27,107674.76,117161.13,84.4,77.81,99.74,86.09,86.31,86.31,86.31,88.11,103.01,88.11,72.14,99.74,84.99,85.94,72,99.89,99.89,99.89,99.89,99.89,99.89,99.89,99.89,99.89,88.11,88.11,84.28,88.11,103.01,85.8,63.21,63.21,86.31,86.31,84.67,86.43
2024-01-25T21:00+00:00,82460.08,99266.46,113133.04,78.88,75.01,94,79.94,80.43,80.43,80.43,80.02,80.95,80.02,71.39,94,79.01,79.47,68.79,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,96.82,80.02,80.02,79.4,80.02,80.95,79.37,63.4,63.4,80.02,80.02,78.88,79.65
2024-01-25T22:00+00:00,82554.18,90063.22,109529.25,73.94,70.48,74.43,74.82,75.16,75.16,75.16,75.16,73.58,75.16,67.34,89.49,74.09,74.51,60,95.68,95.68,95.68,95.68,95.68,95.68,95.68,95.68,95.68,75.16,75.16,74.17,75.16,73.58,74.43,62.34,62.34,72.83,75.16,73.95,74.71
2024-01-25T23:00+00:00,82583.5,81164.08,106464.24,62.8,62.8,62.8,62.8,62.8,62.8,62.8,79.99,63.37,79.99,62.8,93.8,62.8,62.8,56.11,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,79.99,79.99,62.8,82.25,63.37,62.8,52.97,52.97,62.8,62.8,62.8,62.8
2024-01-26T00:00+00:00,81986.88,74624.54,105848.21,62,62,62,62,62,61.96,62,79.29,65,79.29,62,88.89,62,62,46.4,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,88.89,79.29,79.29,62,82.43,65,62,44.06,44.06,60.82,62,62,62
