Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (NL),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
2022-01-03T23:00+00:00,80985.45,86618,114556.43,110.14,129.18,55.9,103.7,103.7,103.7,39.99,103.7,125.47,39.99,125.47,226.64,110.14,110.14,129.7,150.55,150.55,150.55,150.55,150.55,150.55,150.55,150.55,150.55,103.7,103.7,194.9,103.7,125.47,55.91,39.99,39.99,39.99,39.99,110.14,103.7
2022-01-04T00:00+00:00,80413.64,82765.5,112465.52,110.21,115.55,53.04,108.27,108.27,108.27,37.14,104.14,115.55,37.14,115.55,226.64,110.21,110.21,138.18,140.6,140.6,140.6,140.6,140.6,140.6,140.6,140.6,140.6,104.14,104.14,137.25,104.14,115.55,53.04,37.14,37.14,37.14,37.14,110.21,108.27
2022-01-04T01:00+00:00,80472.45,81126.3,109795.9,106.86,116.86,52.79,105.92,105.92,105.92,36.66,102.59,113.29,36.66,113.29,226.64,106.86,106.86,143,113.29,113.29,113.29,113.29,113.29,113.29,113.29,113.29,113.29,102.59,102.59,137.2,102.59,113.29,52.79,36.66,36.66,36.66,36.66,106.86,105.92
2022-01-04T02:00+00:00,80300.28,80935.22,106978.05,104.14,107.07,53.45,103.41,103.41,103.41,38.64,100.49,105.81,38.64,105.81,105.81,104.14,104.14,128.71,105.81,105.81,105.81,105.81,105.81,105.81,105.81,105.81,105.81,100.49,100.49,119.31,100.49,105.81,53.45,38.64,38.64,38.64,38.64,104.14,103.41
2022-01-04T03:00+00:00,81084.59,83492.15,104216.1,103.41,106.21,86.9,102.71,102.71,102.71,41.02,102.71,105,41.02,105,105,103.41,103.41,112.3,105,105,105,105,105,105,105,105,105,102.71,102.71,117.13,102.71,105,86.9,41.02,41.02,41.02,41.02,103.41,102.71
2022-01-04T04:00+00:00,81689.65,89092.8,103132.32,114.5,115.57,114.49,114.23,114.23,114.23,93.97,93.97,115.11,93.97,115.11,120,114.5,114.5,120,120,120,120,120,120,120,120,120,120,93.97,93.97,119.9,93.97,115.11,114.5,43.11,43.11,93.97,93.97,114.5,114.23
2022-01-04T05:00+00:00,81917.54,102800.08,105497.19,156.91,156.91,156.9,156.91,156.91,130.17,130.17,130.08,153.77,122.39,156.91,196,156.91,156.91,129.96,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,130.08,130.08,156.91,130.08,153.77,156.91,40.91,40.91,122.39,130.08,156.91,156.91
2022-01-04T06:00+00:00,82219.19,118789.92,108267.39,182.64,182.64,226.62,182.64,182.64,182.64,182.64,182.64,161.03,154.93,182.64,226.64,182.64,226.64,184.74,182.64,182.64,182.64,182.64,182.64,182.64,182.64,182.64,182.64,182.64,182.64,182.64,124.62,161.03,226.64,42.92,42.92,154.93,182.64,182.64,182.64
2022-01-04T07:00+00:00,82591.88,126944.58,113424.09,178.91,178.91,200.66,178.91,178.91,174.61,174.61,174.61,178.91,167.88,178.91,200.68,178.91,227.96,277,200,200,200,200,200,200,200,200,200,174.61,174.61,178.91,140.86,178.91,227.96,43.9,43.9,167.88,174.61,178.91,178.91
2022-01-04T08:00+00:00,82923.3,130912.83,117255.39,190,190,192.79,190,190,171.63,185.44,183.6,190,166.65,190,192.8,190,232.7,233,192.8,192.8,192.8,192.8,192.8,192.8,192.8,192.8,192.8,185.44,183.6,190,190,190,232.7,44.65,44.65,166.65,185.44,190,190
2022-01-04T09:00+00:00,83359.11,131071.98,121439.35,189.88,189.88,189.86,189.88,189.88,172.29,185.32,183.65,189.88,167.29,189.88,189.88,189.88,190.16,201.78,189.88,189.88,189.88,189.88,189.88,189.88,189.88,189.88,189.88,185.32,183.65,189.88,189.88,189.88,190.16,45.06,45.06,167.29,185.32,189.88,189.88
2022-01-04T10:00+00:00,83850.63,132435.84,123160.19,182.42,182.42,182.4,182.42,182.42,164.62,178.04,164.62,182.42,164.62,182.42,182.42,182.42,182.52,199.35,182.42,182.42,182.42,182.42,182.42,182.42,182.42,182.42,182.42,178.04,164.62,182.42,182.42,182.42,182.52,45.95,45.95,164.62,178.04,182.42,182.42
2022-01-04T11:00+00:00,83949.69,133200.86,125772.2,182.46,182.46,182.44,182.46,182.46,159.98,178.08,178.08,182.46,159.98,182.46,182.46,182.46,182.46,197,182.46,182.46,182.46,182.46,182.46,182.46,182.46,182.46,182.46,178.08,178.08,182.46,182.46,182.46,182.46,46.84,46.84,159.98,178.08,182.46,182.46
2022-01-04T12:00+00:00,83961.73,132204.63,126348.69,179.59,179.59,179.58,179.59,179.59,155.69,175.28,175.28,179.59,155.69,179.59,179.59,179.59,179.59,191.7,179.59,179.59,179.59,179.59,179.59,179.59,179.59,179.59,179.59,175.28,175.28,179.59,179.59,179.59,179.59,47,47,155.69,175.28,179.59,179.59
2022-01-04T13:00+00:00,83856.72,130775.41,126331.48,179,179,191.98,179,179,155.16,174.7,174.7,163.2,155.16,179,192,179,192,182.41,179,179,179,179,179,179,179,179,179,174.7,174.7,179,179,163.2,192,47.43,47.43,155.16,174.7,179,179
2022-01-04T14:00+00:00,83856.57,131864.4,123385.5,180.93,180.93,191.98,180.93,180.93,158.45,180.93,180.93,157.3,158.45,180.93,192,180.93,201.9,179.33,180.93,180.93,180.93,180.93,180.93,180.93,180.93,180.93,180.93,180.93,180.93,180.93,180.93,157.3,201.9,47.9,47.9,158.45,180.93,180.93,180.93
2022-01-04T15:00+00:00,83751.56,133303.13,123119.89,166.69,166.69,201.5,166.69,166.69,161.35,166.69,166.69,157.3,161.35,166.69,201.52,166.99,243.11,179,192.27,192.27,192.27,192.27,192.27,192.27,192.27,192.27,192.27,166.69,166.69,166.69,166.69,157.3,243.11,48.35,48.35,161.35,166.69,166.99,166.69
2022-01-04T16:00+00:00,83755.54,134449.53,127216.31,189.88,189.88,210.24,189.88,189.88,167.76,185.32,183.69,163.78,167.76,189.88,210.26,189.88,210.26,212,201.21,201.21,201.21,201.21,201.21,201.21,201.21,201.21,201.21,185.32,183.69,189.88,189.88,163.78,210.26,48.56,48.56,167.76,185.32,189.88,189.88
2022-01-04T17:00+00:00,83732.1,135391.06,128502.89,184.94,184.94,197.17,184.94,184.94,164.46,180.5,180.5,184.94,164.46,184.94,197.19,184.94,197.19,248,197.19,197.19,197.19,197.19,197.19,197.19,197.19,285,197.19,180.5,180.5,184.94,184.94,184.94,197.19,48.95,48.95,164.46,180.5,184.94,184.94
2022-01-04T18:00+00:00,83538.63,133751.58,130546.59,178.99,178.99,180.04,178.99,178.99,153.88,153.88,153.88,178.99,153.88,178.99,190.35,178.99,180.05,241.1,190.35,190.35,190.35,190.35,190.35,190.35,190.35,240,190.35,153.88,153.88,178.99,178.99,178.99,180.05,48.98,48.98,153.88,153.88,178.99,178.99
2022-01-04T19:00+00:00,83048.48,128344.25,129066.45,156.12,156.12,156.1,156.12,156.12,146.81,146.81,146.81,156.12,146.81,156.12,170.84,156.12,156.12,221,170.84,170.84,170.84,170.84,170.84,170.84,170.84,170.84,170.84,146.81,146.81,156.12,156.12,156.12,156.12,49.07,49.07,146.81,146.81,156.12,156.12
2022-01-04T20:00+00:00,82771.75,118960.25,127426.24,143.14,144.9,120.16,140.92,140.92,128.75,128.75,128.75,148.65,128.75,148.65,161.3,143.14,143.14,180.49,161.3,161.3,161.3,161.3,161.3,161.3,161.3,161.3,161.3,128.75,128.75,154.99,128.75,148.65,120.17,49.07,49.07,128.75,128.75,143.14,140.92
2022-01-04T21:00+00:00,82639.23,109925.04,125213.35,137.92,137.92,112.99,137.92,137.92,112.96,112.96,112.96,137.92,112.96,137.92,156.8,137.92,137.92,180,156.8,156.8,156.8,156.8,156.8,156.8,156.8,156.8,156.8,112.96,112.96,137.92,131.03,137.92,113,48.66,48.66,112.96,112.96,137.92,137.92
2022-01-04T22:00+00:00,82580.21,98992.35,122450.36,99.47,98.1,86.9,97.56,97.56,84.11,84.11,84.11,105,84.11,105,145.6,99.47,99.47,136,145.6,145.6,145.6,145.6,145.6,145.6,145.6,145.6,145.6,84.11,84.11,106,97.56,112.87,86.9,48.87,48.87,84.11,84.11,99.47,97.56
2022-01-04T23:00+00:00,82320.79,90711.05,120380.26,109.86,114.37,101.1,105.31,105.31,93.87,93.87,105.31,120.11,93.87,120.11,142.6,109.86,105.31,197.17,142.6,142.6,142.6,142.6,142.6,142.6,142.6,142.6,142.6,105.31,105.31,128.88,105.31,132.8,101.06,54.3,54.3,93.87,93.87,109.86,105.31
2022-01-05T00:00+00:00,82456.18,87126.56,119876.99,99.74,106.72,57.93,97.29,97.29,51.69,51.69,97.29,105.1,85.3,105.1,174,99.74,97.29,197.17,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,97.29,97.29,113.88,97.29,106.7,57.91,51.69,51.69,51.69,51.69,99.74,97.29
2022-01-05T01:00+00:00,82453.41,84407.22,119109.88,84.5,84.5,53.49,84.5,84.5,50.04,50.04,84.5,84.5,84.5,84.5,84.5,84.5,84.5,195,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,94.87,84.5,53.47,50.04,50.04,50.04,50.04,84.5,84.5
2022-01-05T02:00+00:00,82649.73,81465.3,120288,75.38,75.38,58.69,75.38,75.38,49.53,49.53,75.38,75.38,75.38,75.38,75.38,75.38,75.38,173,75.38,75.38,75.38,75.38,75.38,75.38,75.38,75.38,75.38,75.38,75.38,75.38,94.37,80,58.67,49.53,49.53,49.53,49.53,75.38,75.38
2022-01-05T03:00+00:00,82324.48,81974.16,121145.03,79.11,79.11,79.14,79.11,79.11,50.07,50.07,79.11,79.11,79.11,79.11,79.11,79.11,79.11,172,79.11,79.11,79.11,79.11,79.11,79.11,79.11,79.11,79.11,79.11,79.11,79.11,96.52,79.11,79.11,49.99,49.99,50.07,50.07,79.11,79.11
2022-01-05T04:00+00:00,82581.75,87823.89,122839.48,94.79,94.79,94.83,94.79,94.79,93.39,93.39,94.79,94.79,94.79,94.79,94.79,94.79,94.79,187.59,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,94.79,97.91,94.79,94.79,50.04,50.04,93.39,93.39,94.79,94.79
2022-01-05T05:00+00:00,82681.28,96313.24,129143.28,118.04,90.21,118.09,118.04,99.16,99.16,99.16,121.92,169.04,121.92,169.04,181.41,145,118.04,195,181.41,181.41,181.41,181.41,181.41,181.41,181.41,181.41,181.41,121.92,121.92,158,122.43,169.04,118.04,63.24,63.24,99.16,99.16,145,118.04
2022-01-05T06:00+00:00,83330.62,108334.76,135371.32,134.45,139,134.51,124.69,101.15,101.15,101.15,139.9,206.07,139.9,215.98,134.45,134.45,134.45,241.41,215.98,215.98,215.98,215.98,215.98,215.98,215.98,215.98,215.98,139.9,139.9,188.04,124.69,206.07,134.45,70.06,70.06,101.15,101.15,134.45,124.69
2022-01-05T07:00+00:00,83823.77,115781.15,141864.61,154.6,181.61,154.66,147.74,129.56,129.56,129.56,147.74,211.13,147.74,211.13,154.6,154.6,154.6,231,218.95,218.95,218.95,218.95,218.95,218.95,218.95,218.95,218.95,147.74,147.74,227.4,147.74,211.13,154.6,66,66,129.56,129.56,154.6,147.74
2022-01-05T08:00+00:00,83958.05,117676.11,148897.69,147.18,168.02,147.24,147.18,113.37,121.09,121.09,141.47,213.86,141.47,226.52,147.18,147.18,147.18,235,226.52,226.52,226.52,226.52,226.52,226.52,226.52,226.52,226.52,141.47,141.47,231,141.47,213.86,147.18,57.06,57.06,121.09,121.09,147.18,147.18
2022-01-05T09:00+00:00,84047.65,117641.57,155987.44,138.56,157.55,138.62,138.56,94.43,135.05,135.05,135.97,209.1,135.97,224.45,138.56,138.56,138.56,255.47,224.45,224.45,224.45,224.45,224.45,224.45,224.45,224.45,224.45,135.97,135.97,228.7,135.97,209.1,138.56,52.75,52.75,135.05,135.05,138.56,138.56
2022-01-05T10:00+00:00,84019.64,118098.62,163138.78,129.99,161.72,130.05,129.99,98.1,129.99,129.99,129.99,202.8,129.99,202.8,129.99,129.99,129.99,235.87,217.92,217.92,217.92,217.92,217.92,217.92,217.92,217.92,217.92,129.99,129.99,220,129.99,202.8,129.99,52.91,52.91,129.99,129.99,129.99,129.99
2022-01-05T11:00+00:00,84026.41,116362.69,166710.17,131.97,140,132.03,131.97,95.68,131.97,131.97,150.31,199.89,150.31,205,131.97,131.97,131.97,235.26,205,205,205,205,205,205,205,205,205,150.31,150.31,198.63,131.97,199.89,131.97,49.92,49.92,131.97,131.97,131.97,131.97
2022-01-05T12:00+00:00,84173.46,114626.77,167567.21,130.67,144.03,130.73,130.67,96.8,130.67,130.67,134.71,197.34,134.71,197.34,130.67,130.67,130.67,235.26,214.9,214.9,214.9,214.9,214.9,214.9,214.9,214.9,214.9,134.71,134.71,200,130.67,197.34,130.67,49.86,49.86,130.67,130.67,130.67,130.67
2022-01-05T13:00+00:00,84112.43,116483.27,161371.31,134.6,170.59,134.65,134.6,107.32,121.39,121.39,149.92,195.6,149.92,195.6,134.6,134.6,134.6,244,217.92,217.92,217.92,217.92,217.92,217.92,217.92,217.92,217.92,149.92,149.92,220,134.6,195.6,134.6,49.71,49.71,121.39,121.39,134.6,134.6
2022-01-05T14:00+00:00,84156.14,119556.52,152779.48,146.61,206.51,146.67,146.61,119.48,122.42,122.42,160.01,200,160.01,200,146.61,146.61,146.61,246,226.52,226.52,226.52,226.52,226.52,226.52,226.52,226.52,226.52,160.01,160.01,215,127.46,200,146.61,49.58,49.58,122.42,122.42,146.61,146.61
2022-01-05T15:00+00:00,84250.47,124439.53,147757.12,161.18,217.07,161.25,161.18,137.28,137.28,137.28,137.28,206.07,137.28,206.07,196,161.18,161.18,260.26,226.52,226.52,226.52,226.52,226.52,226.52,226.52,226.52,226.52,137.28,137.28,228.7,137.28,206.07,161.18,48.93,48.93,137.28,137.28,161.18,161.18
2022-01-05T16:00+00:00,84603.88,128571.81,145671.17,178.76,240.55,178.84,170,148.09,148.09,148.09,148.09,211.23,148.09,242.1,236.18,178.76,178.76,288.82,265,265,265,265,265,265,265,265,265,148.09,148.09,299,116.43,211.23,178.76,48.26,48.26,148.09,148.09,178.76,170
2022-01-05T17:00+00:00,84753.2,129693.06,148316.29,179.56,240,179.64,139.88,139.88,139.88,139.88,139.88,225,139.88,265,179.56,179.56,179.56,350,265,265,265,265,265,265,265,265,265,139.88,139.88,315.25,118.93,225,179.56,47.95,47.95,139.88,139.88,179.56,139.88
2022-01-05T18:00+00:00,84753.02,128537.74,148912.17,175.72,220,175.8,135.75,135.75,135.75,135.75,135.75,250.34,135.75,265,175.72,175.72,175.72,323.7,265,265,265,265,265,265,265,265,265,135.75,135.75,251.03,125.81,250.34,175.72,47.11,47.11,135.75,135.75,175.72,135.75
2022-01-05T19:00+00:00,84752.61,123953.84,143033.66,158.6,200.1,158.66,119.93,119.93,119.93,119.93,119.93,241.93,119.93,241.93,158.6,158.6,158.6,311.87,241.93,241.93,241.93,241.93,241.93,241.93,241.93,241.93,241.93,119.93,119.93,181.1,119.93,241.93,158.6,46.29,46.29,119.93,119.93,158.6,119.93
2022-01-05T20:00+00:00,84788.47,117067.21,135785.78,137.15,151.97,137.21,98.09,98.09,98.09,98.09,98.09,218.95,98.09,218.95,137.15,137.15,137.15,225,218.95,218.95,218.95,218.95,218.95,218.95,218.95,218.95,218.95,98.09,98.09,227.8,98.09,218.95,137.15,45.54,45.54,98.09,98.09,137.15,98.09
2022-01-05T21:00+00:00,84801.27,111424.79,128881.53,144.44,182.35,144.5,118.71,118.71,118.71,118.71,118.71,207.46,118.71,207.46,207.46,144.44,144.44,209,207.46,207.46,207.46,207.46,207.46,207.46,207.46,207.46,207.46,118.71,118.71,141.45,118.71,207.46,144.44,43.21,43.21,118.71,118.71,144.44,118.71
2022-01-05T22:00+00:00,84883.55,105181.59,124568.8,129.63,171.8,119.69,99.68,99.68,99.68,97.29,97.29,200,97.29,200,200,129.63,129.63,195,200,200,200,200,200,200,200,200,200,97.29,97.29,140,97.29,200,119.64,42.94,42.94,97.29,97.29,129.63,99.68
2022-01-05T23:00+00:00,84487.08,95475.25,122957.39,131.92,191.54,34.48,99.85,99.85,99.85,93.29,98.46,207.15,93.29,207.15,207.15,131.92,131.92,229.44,207.15,207.15,207.15,207.15,207.15,207.15,207.15,207.15,207.15,98.46,98.46,225,98.46,207.15,131.92,52.08,52.08,93.29,93.29,131.92,99.85
2022-01-06T00:00+00:00,84096.23,91580.26,118410.87,128.47,190,33.58,101.32,101.32,101.32,80.77,92.92,204.22,80.77,204.22,195,128.47,128.47,221.89,195,195,195,195,195,195,195,195,195,92.92,92.92,187.87,92.92,204.22,128.47,51.77,51.77,80.77,80.77,128.47,101.32
2022-01-06T01:00+00:00,84085,91567.33,114524.08,132.25,191.34,29.59,110.01,110.01,110.01,78.08,90.99,191.82,78.08,191.82,189.44,132.25,113.21,187.6,189.44,189.44,189.44,191.82,189.44,189.44,189.44,189.44,189.44,90.99,90.99,218,90.99,191.82,113.21,52.31,52.31,78.08,78.08,132.25,110.01
2022-01-06T02:00+00:00,84172.24,91488.01,110767.37,130,176.57,29.16,111.55,111.55,111.55,81.97,88.94,180.7,81.97,180.7,111.55,130,111.55,138.6,180.7,180.7,180.7,180.7,180.7,180.7,180.7,180.7,180.7,88.94,88.94,188,88.94,180.7,111.55,51.78,51.78,81.97,81.97,130,111.55
2022-01-06T03:00+00:00,84485.34,92852.53,105676.5,134.07,187.3,34.2,123.37,123.37,123.37,89.31,89.31,170.1,89.31,170.1,130.84,134.07,130.84,89,170.1,170.1,170.1,170.1,170.1,170.1,170.1,170.1,170.1,89.31,89.31,199.9,89.31,170.1,130.84,52.24,52.24,89.31,89.31,134.07,123.37
2022-01-06T04:00+00:00,84838.11,98795.25,102223.17,158.39,193.9,41.4,149.94,149.94,149.94,89.75,89.75,194.38,89.75,194.38,158.39,158.39,158.39,80,194.38,194.38,194.38,194.38,194.38,194.38,194.38,194.38,194.38,89.75,89.75,187,89.75,194.38,158.39,53.62,53.62,89.75,89.75,158.39,149.94
2022-01-06T05:00+00:00,84902.23,106457.64,100876.1,189.1,220.09,49.43,185.92,185.92,121.09,97.06,97.06,204.22,97.06,204.22,189.1,189.1,189.1,78.36,204.22,204.22,204.22,204.22,204.22,204.22,204.22,204.22,204.22,97.06,97.06,215.56,97.06,204.22,189.1,49.93,49.93,97.06,97.06,189.1,185.92
2022-01-06T06:00+00:00,84922.74,118707.94,101571.76,228.25,228.25,59.66,228.25,228.25,193.79,193.79,110.87,216.14,110.87,228.25,228.26,228.25,228.25,99,228.25,228.25,228.25,228.25,228.25,228.25,228.25,228.25,228.25,110.87,110.87,228.25,110.87,216.14,228.25,52.28,52.28,110.87,110.87,228.25,228.25
2022-01-06T07:00+00:00,84756.89,126563.09,105618.47,230.82,252.43,60.33,228.92,228.92,228.92,228.92,136.88,219.42,136.88,240.98,230.82,230.82,230.82,173.31,236.23,236.23,236.23,236.23,236.23,236.23,236.23,236.23,236.23,136.88,136.88,250,136.88,219.42,230.82,54.09,54.09,136.88,136.88,230.82,228.92
2022-01-06T08:00+00:00,84441.3,127073.7,113336.19,219.94,300,55.65,212.9,212.9,212.9,212.9,205.87,220,205.87,257.44,212.9,219.94,212.9,223.71,247.1,247.1,247.1,247.1,247.1,247.1,247.1,247.1,247.1,205.87,205.87,292.55,159.36,220,212.9,53.05,53.05,205.87,205.87,219.94,212.9
2022-01-06T09:00+00:00,84614.19,126497.95,120795.5,220.2,273.64,56.33,215.5,215.5,215.5,215.5,209.25,214.9,209.25,245.24,215.5,220.2,215.5,227,245.24,245.24,245.24,245.24,245.24,245.24,245.24,245.24,245.24,209.25,209.25,268.67,175.11,214.9,215.5,53.27,53.27,209.25,209.25,220.2,215.5
2022-01-06T10:00+00:00,84957.66,125765.08,126312.38,231.9,231.9,60.62,231.9,231.9,231.9,231.9,224.71,207.9,224.71,231.9,231.9,231.9,231.9,222.03,231.9,231.9,231.9,231.9,231.9,231.9,231.9,231.9,231.9,224.71,224.71,231.9,177.43,207.9,231.9,53.05,53.05,224.71,224.71,231.9,231.9
2022-01-06T11:00+00:00,85289.83,126119.12,129929.43,226,226,59.07,226,226,226,226,218.99,205,218.99,226,226,226,226,223.71,226,226,226,226,226,226,226,226,226,218.99,218.99,226,175.58,205,226,53.74,53.74,218.99,218.99,226,226
2022-01-06T12:00+00:00,85271.69,125641.92,128281.71,209.2,209.2,54.68,209.2,209.2,209.2,209.2,202.71,204.43,202.71,209.2,209.2,209.2,209.2,223.71,220,220,220,220,220,220,220,220,220,202.71,202.71,209.2,178.81,204.43,209.2,52.85,52.85,202.71,202.71,209.2,209.2
2022-01-06T13:00+00:00,85356.63,126423.73,122537.34,216.06,216.06,56.47,216.06,216.06,216.06,216.06,209.36,196.84,209.36,216.06,216.06,216.06,216.06,223.71,216.06,216.06,216.06,216.06,216.06,216.06,216.06,216.06,216.06,209.36,209.36,216.06,197.11,196.84,216.06,54.45,54.45,209.36,209.36,216.06,216.06
2022-01-06T14:00+00:00,85420.34,130341.49,113369.02,230.77,230.77,60.32,230.77,230.77,230.77,230.77,225.23,189.89,225.23,230.77,230.77,230.77,230.77,228.53,230.77,230.77,230.77,230.77,230.77,230.77,230.77,230.77,230.77,225.23,225.23,230.77,180.62,189.89,230.77,54.9,54.9,225.23,225.23,230.77,230.77
2022-01-06T15:00+00:00,85572.79,134608.88,105957.88,245.95,245.95,64.29,245.95,245.95,245.95,245.95,245.95,202.17,245.95,245.95,245.96,245.95,245.95,228.53,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,245.95,204.23,202.17,245.95,54.53,54.53,245.95,245.95,245.95,245.95
2022-01-06T16:00+00:00,85761.87,138834.78,111051.6,274.11,274.11,71.65,274.11,274.11,274.11,274.11,264.74,222.31,264.74,274.11,274.11,274.11,274.11,251.36,274.11,274.11,274.11,274.11,274.11,274.11,274.11,274.11,274.11,274.11,264.74,274.11,191.44,222.31,274.11,53.76,53.76,274.11,274.11,274.11,274.11
2022-01-06T17:00+00:00,85819.72,139454.44,117957.17,273.44,273.44,71.47,273.44,273.44,273.44,273.44,270.07,273.44,270.07,273.44,273.44,273.44,273.44,263,273.44,273.44,273.44,273.44,273.44,273.44,273.44,273.44,273.44,272.89,270.07,273.44,193.83,273.44,273.44,53.01,53.01,272.89,272.89,273.44,273.44
2022-01-06T18:00+00:00,85875.55,136590.15,122089.99,252.54,230,66.01,245.48,245.48,219.77,240.02,220.32,278.36,220.32,278.36,252.54,252.54,252.54,257.29,278.36,278.36,278.36,278.36,278.36,278.36,278.36,278.36,278.36,239.59,220.32,219.1,198.85,278.36,252.54,52.56,52.56,220.32,239.59,252.54,245.48
2022-01-06T19:00+00:00,85920.33,132525.58,122991.96,231.96,215.43,60.63,226.14,226.14,217.91,217.91,217.91,251.71,217.91,251.71,231.96,231.96,231.96,243.7,251.71,251.71,251.71,251.71,251.71,251.71,251.71,251.71,251.71,217.91,217.91,218.58,193.65,251.71,231.96,51.87,51.87,217.91,217.91,231.96,226.14
2022-01-06T20:00+00:00,85338.45,124102.19,121255.82,213.07,192.62,55.69,208.31,208.31,203.31,203.31,203.31,229.96,203.31,229.96,213.07,213.07,213.07,228.53,229.96,229.96,229.96,229.96,229.96,229.96,229.96,229.96,229.96,203.31,203.31,203.31,158.79,229.96,213.07,51.73,51.73,203.31,203.31,213.07,208.31
2022-01-06T21:00+00:00,84726.2,116054.42,118550.32,186.93,163.05,51.77,178.75,178.75,171.31,171.31,171.31,216.44,171.31,216.44,198.05,186.93,198.05,214.4,227.46,227.46,227.46,227.46,227.46,227.46,227.46,227.46,227.46,171.31,171.31,184.7,149.94,216.44,198.05,52.08,52.08,171.31,171.31,186.93,178.75
2022-01-06T22:00+00:00,84419.72,109908.19,116844.5,143.48,87.94,37.5,124.7,124.7,124.7,124.7,124.7,210,124.7,210,212.02,143.48,143.48,193.88,212.02,212.02,212.02,212.02,212.02,212.02,212.02,212.02,212.02,124.7,124.7,136.48,124.7,210,143.48,51.27,51.27,124.7,124.7,143.48,124.7
2022-01-06T23:00+00:00,84495.3,103332.17,115599.16,148.04,83.81,147.69,128.92,128.92,128.92,128.92,128.92,213.47,128.92,213.47,213.47,148.04,148.04,189.43,213.47,213.47,213.47,213.47,213.47,213.47,213.47,213.47,213.47,128.92,128.92,128.92,128.92,213.47,148.04,47.79,47.79,128.92,128.92,148.04,128.92
2022-01-07T00:00+00:00,84345.99,98608.73,116565.15,134.78,87.77,134.46,118.4,118.4,116.65,116.65,116.65,189,116.65,189,208.63,134.78,134.78,172.24,208.63,208.63,208.63,208.63,208.63,208.63,208.63,208.63,208.63,116.65,116.65,127.98,116.65,189,134.78,47.79,47.79,116.65,116.65,134.78,118.4
2022-01-07T01:00+00:00,83961.21,94864.44,117657,121.04,72.38,114.97,103.01,103.01,100.54,100.54,100.54,180,100.54,180,204.35,121.04,115.24,155,204.35,204.35,204.35,204.35,204.35,204.35,204.35,204.35,204.35,100.54,100.54,115.93,100.54,180,115.24,48.11,48.11,100.54,100.54,121.04,103.01
2022-01-07T02:00+00:00,84188.63,93218.43,117535.91,116.7,76.79,114.97,101.91,101.91,99.47,99.47,99.47,164.9,99.47,164.9,203.91,116.7,115.24,147.65,203.91,203.91,203.91,203.91,203.91,203.91,203.91,203.91,203.91,99.47,99.47,107.42,99.47,164.9,115.24,48.69,48.69,99.47,99.47,116.7,101.91
2022-01-07T03:00+00:00,84722.94,94049.13,119509.87,116.27,77.7,116,101.98,101.98,101.74,101.74,101.74,162.8,101.74,162.8,202.54,116.27,116.27,140.2,202.54,202.54,202.54,202.54,202.54,202.54,202.54,202.54,202.54,101.74,101.74,107.3,101.74,162.8,116.27,49.26,49.26,101.74,101.74,116.27,101.98
2022-01-07T04:00+00:00,84778.8,97803.68,121764.36,131.03,95.23,130.71,114.99,114.99,114.99,114.99,114.99,165,114.99,165,205.17,131.03,131.03,149.95,205.17,205.17,205.17,205.17,205.17,205.17,205.17,205.17,205.17,114.99,114.99,117.59,114.99,165,131.03,50.01,50.01,114.99,114.99,131.03,114.99
2022-01-07T05:00+00:00,84565.23,107696.69,127427.61,147,141.8,146.65,140.19,140.19,140.19,140.19,140.19,165.2,140.19,165.2,229.22,147,147,162.04,229.22,229.22,229.22,229.22,229.22,229.22,229.22,229.22,229.22,140.19,140.19,153.61,140.19,165.2,147,50.31,50.31,140.19,140.19,147,140.19
2022-01-07T06:00+00:00,84580.75,119275.85,134534.31,170.53,164.21,215.08,170.53,152.64,152.64,152.64,170.53,215.89,170.53,215.89,240,189.1,215.6,206.99,240,240,240,240,240,240,240,240,240,170.53,170.53,189.3,115.56,215.89,215.6,51.09,51.09,152.64,152.64,189.1,170.53
