Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CH),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (ME),Day Ahead Auction (MK),Day Ahead Auction (NL),Day Ahead Auction (NO1),Day Ahead Auction (NO2),Day Ahead Auction (NO2NSL),Day Ahead Auction (NO3),Day Ahead Auction (NO4),Day Ahead Auction (NO5),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (RS),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
2024-01-12T05:00+00:00,86824.68,140661.73,131475.63,99.53,88.96,118.46,97.84,98.9,92.11,89.24,92.11,124.5,89,124.5,90.94,118.46,106.05,106.69,95,112.82,112.82,112.82,112.82,112.82,112.82,112.82,112.82,112.82,124.5,124.5,98.36,103.49,81.32,86.66,86.66,87.48,43.94,43.94,86.66,124.5,89,118.46,101.54,43.94,43.94,86.66,89.9,103.11,108.59
2024-01-12T06:00+00:00,86894.34,153085.2,145715.61,120.16,118.3,122.04,114.93,120,118.16,118.16,118.16,137.15,102.77,137.15,118.47,122.04,121.25,121.97,104.97,129,129,129,129,129,129,129,129,129,137.15,137.15,118.29,117.46,118.2,111.86,111.86,110.23,46.47,46.47,101.28,126.48,100,122.04,119.59,46.47,46.47,111.86,118.16,120.86,122.62
2024-01-12T07:00+00:00,86714.38,158936.27,156818.21,140.74,140.74,140.74,133.4,140.74,140.74,140.74,140.74,140.74,113.28,140.74,140.74,140.74,140.74,140.74,140.84,140.74,140.74,140.74,140.74,140.74,140.74,140.74,140.74,140.74,140.74,140.74,123.9,124.93,140.74,136.38,136.38,123.18,48.26,46.44,111.71,140.74,104.77,140.74,130.89,46.44,46.44,136.38,140.74,140.74,140.74
2024-01-12T08:00+00:00,86868.42,158315.09,166247.03,134.96,134.96,134.96,123.45,134.96,134.96,134.96,134.96,134.96,105,134.96,134.96,134.96,134.96,134.96,163.45,134.96,134.96,134.96,134.96,134.96,134.96,134.96,134.96,134.96,134.96,134.96,118.96,120.03,134.96,130.78,130.78,121.75,49.55,49.55,115.98,134.96,105,134.96,123.95,49.55,49.55,130.78,134.96,134.96,134.96
2024-01-12T09:00+00:00,86983.62,155740.01,175359.7,122.01,122.01,122.01,112.54,122.01,122.01,122.01,122.01,150.03,100,150.03,122.01,117.95,122.01,122.01,165.2,117.95,122.01,122.01,122.01,122.01,122.01,122.01,117.95,117.95,150.03,150.03,111.74,115,122.01,118.22,118.22,112.62,52.18,52.18,115.77,122.01,100,122.01,111.62,52.18,52.18,118.22,122.01,122.01,122.01
2024-01-12T10:00+00:00,86952.79,151001.42,183097.12,114.73,114.73,114.73,105.63,114.73,114.73,114.73,114.73,136.48,94.58,136.48,114.73,108.06,114.73,114.73,206.99,108.06,114.73,114.73,114.73,114.73,114.73,114.73,108.06,108.06,136.48,136.48,105.58,108.73,114.73,111.41,111.41,108.52,55.68,55.68,111.41,114.73,94.58,114.73,104.2,55.68,55.68,111.41,111.98,114.73,114.73
2024-01-12T11:00+00:00,86980.93,148207.38,182803.13,106.98,106.98,106.98,100.99,106.98,106.98,106.98,106.98,124.57,92,124.57,106.98,96.36,106.98,106.98,200,96.36,106.98,96.36,106.98,96.36,106.98,96.36,96.36,96.36,124.57,124.57,99.93,103.49,106.98,103.67,103.67,102.47,62.39,58.09,103.67,108.91,92,106.98,98.86,62.39,62.39,103.67,104.42,106.98,106.98
2024-01-12T12:00+00:00,86960.01,148118.7,180827.72,103.08,103.08,103.08,98.39,103.08,103.08,103.08,103.08,124.32,91.78,124.32,103.08,94,103.08,103.08,189.42,94,103.08,94,103.08,94,103.08,94,94,94,124.32,124.32,98.49,104.95,103.08,99.88,99.88,99.72,66.05,58.09,99.88,103.44,91.78,103.08,96.79,66.05,66.05,99.88,100.61,103.08,103.08
2024-01-12T13:00+00:00,86961.65,148599.54,176290.42,104.54,104.54,104.54,100.96,104.54,104.54,104.54,104.54,150.51,90.1,150.51,104.54,102.23,104.54,104.54,169.76,102.23,104.54,104.54,104.54,104.54,104.54,104.54,102.23,102.23,150.51,150.51,100.07,109,104.54,101.3,101.3,102.19,69.63,58.09,101.3,104.54,90.1,104.54,101.44,69.63,69.63,101.3,102.03,104.54,104.54
2024-01-12T14:00+00:00,87027.61,150666.67,170374.46,110,110,110,106.1,110,110,110,110,203,92.01,203,110,110,110,110,164.58,110,110,110,110,110,110,110,110,110,203,203,104.87,109.32,110,106.81,106.81,107.74,70.26,54.6,106.81,110,92.01,110,110.43,70.26,70.26,106.81,107.36,110,110
2024-01-12T15:00+00:00,87015.21,153713.29,165429.89,120,120,120,111.74,120,120,120,120,299.02,100.98,299.02,120,120,120,120,171.33,120,120,120,120,120,120,120,120,120,299.02,299.02,115.98,117.01,120,116.52,116.52,114.36,69.19,54.59,105.66,120,100.98,120,119.24,69.19,69.19,116.52,117.12,120,120
2024-01-12T16:00+00:00,86981.86,158305.64,162512.83,127.5,127.5,127.5,122.03,127.5,127.5,127.5,127.5,200.01,107.1,200.01,127.5,127.5,127.5,127.5,184.48,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,200.01,200.01,124.54,128.39,127.5,123.8,123.8,123.26,65.11,52.96,103.4,127.5,107.1,127.5,128.46,65.11,65.11,127.5,127.5,127.5,127.5
2024-01-12T17:00+00:00,86969.92,159861.88,159399.38,126,126,126,125.05,126,126,126,126,155,126,155,126,126,126,126,272.9,126,126,126,126,126,126,126,126,126,155,155,123.96,124.94,126,122.35,122.35,122.96,63.79,52.96,101.68,126,126,126,130.89,63.79,63.79,126,126,126,126
2024-01-12T18:00+00:00,86961.09,159422.3,156493.2,119.47,119.47,119.47,118.87,119.47,119.47,119.47,119.47,122.84,119.47,122.84,119.47,119.47,119.47,119.47,255.5,119.47,119.47,119.47,119.47,119.47,119.47,119.47,119.47,119.47,122.84,122.84,125.15,124.44,119.47,116.01,116.01,115.63,58.27,52.88,99.38,119.47,119.47,119.47,122.5,58.27,58.27,116.01,119.47,119.47,119.47
2024-01-12T19:00+00:00,86861.9,155448.34,151827.37,109.1,111.01,110,107.8,108.96,108.79,107.13,108.79,108.87,110,108.87,110,110,109.26,109.02,195,110,110,110,110,110,110,110,110,110,108.87,108.87,113.26,115,107.13,104.03,104.03,107.27,53.82,50.65,101.8,108.87,110,110,113.09,53.82,53.82,104.03,106.18,109.18,108.91
2024-01-12T20:00+00:00,86649.57,149765.63,146517.34,99.8,104.73,105.24,97.7,99.19,98.48,91.7,98.48,98.66,102.26,98.66,102.26,105.24,100.73,99.4,133.81,107,107,107,107,107,107,107,107,107,98.66,98.66,104.63,104.35,91.7,88.77,88.77,94.81,49.22,49.22,88.77,98.66,102.26,105.24,102.49,49.22,49.22,88.77,98.48,100.21,98.84
2024-01-12T21:00+00:00,86780.52,138278.75,142525.77,94.98,101.03,101.68,94.45,94.22,93.37,85.02,93.37,93.57,98,93.57,98,101.68,96.14,94.48,112.25,105,105,105,105,105,105,105,105,105,93.57,93.57,95.4,102.97,85.02,82.83,82.83,88.5,48.07,48.07,82.83,93.57,98,101.68,95.1,48.07,48.07,82.83,93.37,95.47,93.8
2024-01-12T22:00+00:00,87042.46,125963.89,138342.41,87.79,93.02,90.01,89.6,85.67,85.38,82.49,85.15,85.15,95.49,80.1,95.49,90.01,88.3,86.7,104.92,95.49,95.49,95.49,95.49,95.49,95.49,95.49,95.49,95.49,85.15,85.15,87.68,95.21,82.49,80.1,80.1,81.75,46.13,46.13,80.1,85.15,95.49,90.01,88.16,46.13,46.13,80.1,85.15,88.24,86.02
2024-01-12T23:00+00:00,86610.07,114278.12,135077.11,90,90,90,92.9,90,90,73.07,75.64,75.64,90,49.69,90,90,90,90,117.44,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,75.64,75.64,87.37,95.16,90,76.65,76.65,81.5,49.69,49.69,76.65,90,90,90,92.7,49.69,49.69,49.69,75.64,90,90
2024-01-13T00:00+00:00,86198.01,104239.13,134086.62,82.92,87.49,87.7,87.57,84.73,85,74.85,74.85,74.85,87.48,46.63,87.48,87.7,84.73,84.53,109.31,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,87.7,74.85,74.85,84.03,85.64,85.43,74.85,74.85,78.6,46.63,46.63,74.85,84.91,87.48,84.6,86.3,46.63,46.63,46.63,74.85,84.63,84.6
2024-01-13T01:00+00:00,85792.17,100163.73,132828.81,82,82,82,86.93,82,82,73.65,73.65,73.65,82,44,82,82,82,82,109.31,87.08,87.08,87.08,87.08,87.08,87.08,87.08,87.08,87.08,73.65,73.65,81.27,84.48,82,74.42,74.42,77.69,44,44,74.42,82.66,82,82,83.81,44,44,44,73.65,82,82
2024-01-13T02:00+00:00,86066.41,95609.97,132371.6,78.47,78.47,78.47,86.62,78.47,78.47,71.37,71.37,71.37,78.47,42.47,78.47,78.47,78.47,78.47,109.31,85.59,85.59,85.59,85.59,85.59,85.59,85.59,85.59,85.59,71.37,71.37,79.23,79.31,78.47,73.5,73.5,74.02,42.47,42.47,73.5,82.62,78.47,78.47,77.89,42.47,42.47,42.47,71.37,78.47,78.47
2024-01-13T03:00+00:00,85478.94,93807.47,132128.63,75,75,83.4,86.26,75,75,72.24,72.24,72.24,75,42.54,75,83.4,75,75,106,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,72.24,72.24,76.43,77.17,75,72.24,72.24,71.38,42.54,42.54,72.24,83.18,75,75,75.13,42.54,42.54,42.54,72.24,75,75
2024-01-13T04:00+00:00,86015.05,94449.86,132819.01,75.1,74.96,83.9,86.93,74.85,74.92,68.73,55.55,74.33,75,43.53,75,83.9,76.44,74.83,104.05,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,74.33,74.33,80.01,80.92,74.94,70.85,70.85,71.29,43.53,43.53,70.85,83.55,75,83.9,80.06,43.53,43.53,43.53,55.55,75.68,74.23
2024-01-13T05:00+00:00,86218.54,96075.72,135690.05,77.91,78.2,95.52,88.03,76.76,78.1,65.18,45.62,79.34,78.3,45.62,78.3,95.52,82.92,87.44,90.81,95.52,95.52,95.52,95.52,95.52,95.52,95.52,95.52,95.52,79.34,79.34,78.17,84.48,78.16,69.22,69.22,73.75,45.62,45.62,69.22,83.35,78.3,95.52,84.59,45.62,45.62,45.62,45.62,80.41,79.46
2024-01-13T06:00+00:00,86213.07,102122.15,145725.92,82.92,88.32,104.93,88.45,82.4,82.22,68.51,51.2,79.49,85.59,51.2,85.59,104.93,84.1,85.8,91,104.93,104.93,104.93,104.93,104.93,104.93,104.93,104.93,104.93,79.49,79.49,90.98,92.81,77.9,70.56,70.56,76.94,51.2,48.8,70.56,83.65,85.59,85.38,92.1,51.2,51.2,51.2,51.2,83.64,83.73
2024-01-13T07:00+00:00,86173.06,105729.69,156606.47,89.89,98.28,107.63,90.21,89.08,85.26,67.16,67.16,80.19,92.71,57.93,92.71,107.63,91.51,92.41,92.75,107.63,107.63,107.63,107.63,107.63,107.63,107.63,107.63,107.63,99.23,80.19,93.67,98.99,74.92,72.52,72.52,77.87,57.93,46.97,72.52,99.23,90.99,92.52,95.81,57.93,57.93,57.93,57.93,91.11,93.21
2024-01-13T08:00+00:00,86076.5,107310.07,169674.95,84.99,107.8,88.34,92.99,82.46,75.11,73.31,73.31,80.2,94.83,59.17,94.83,88.34,87.28,88.08,103.6,104.93,104.93,104.93,104.93,104.93,104.93,104.93,104.93,104.93,97.57,80.2,90.99,95.36,85.4,73.31,73.31,81.01,59.17,47.65,73.31,97.57,93.12,88.34,96.92,59.17,59.17,73.31,73.31,86.84,89.04
2024-01-13T09:00+00:00,86022.54,107015.06,179390.42,82.35,101.64,84.54,93.08,80,74.21,72.02,72.02,80.19,90.93,59.21,90.93,84.54,83.88,84.33,113.27,101,101,101,101,101,101,101,101,101,90.88,80.19,90.5,93.74,88.4,73.01,73.01,82.74,59.21,48.8,73.01,97.44,90.93,84.54,89.23,59.21,59.21,72.02,72.02,83.6,84.95
2024-01-13T10:00+00:00,86014.28,106208.29,184275.47,76.91,99.12,76.05,91.93,75.13,72.72,70.98,70.98,74.18,83.39,58.37,88.4,76.05,76.88,75.92,113.8,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,74.18,74.18,84.61,87.77,86.1,72.25,72.25,77.07,58.37,48.8,72.25,101.7,83.39,76.05,84.8,58.37,58.37,70.98,70.98,77.17,75.48
2024-01-13T11:00+00:00,86612.66,104370.57,187450.13,71.5,75.99,71.18,87.62,70.96,70.35,69.95,69.95,70.66,73.96,56.2,73.96,76.53,71.4,71.15,116.9,84.85,84.85,84.85,84.85,84.85,84.85,84.85,84.85,84.85,70.66,70.66,83.57,86.87,79.7,70.56,70.56,73.23,56.2,48.8,70.56,103.35,73.96,71.18,79.92,56.2,56.2,69.95,69.95,71.48,71.03
2024-01-13T12:00+00:00,86776.61,105301.62,184683.58,71.06,74.77,71.45,86.48,76.16,63.67,63.67,63.67,67.51,71.45,56.36,71.45,83.4,71.38,71.45,113.8,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,67.51,67.51,80.57,88.81,80.82,67.89,67.89,69.74,56.36,48.8,67.89,103.25,71.45,71.45,81.3,56.36,56.36,63.67,63.67,71.37,71.34
2024-01-13T13:00+00:00,86696.16,105716.62,181822.04,82.96,75.22,92.23,86.9,96.46,67.91,67.91,67.91,75.51,74.51,59.17,74.51,92.23,84.67,84.27,113.8,92.23,92.23,92.23,92.23,92.23,92.23,92.23,92.23,92.23,75.51,75.51,88.57,105,81.5,69.94,69.94,70.27,59.17,51.25,69.94,97.46,74.51,92.23,84.72,59.17,59.17,67.91,67.91,83.72,83.79
2024-01-13T14:00+00:00,86510.36,110090.62,173893.53,91.7,82.47,122,90.03,115,68.61,68.61,68.61,80.18,80.4,68.61,80.4,122,98.2,95.18,107.77,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,101.59,80.18,80.18,94.57,105.92,87,70.71,70.71,72.06,65.73,51.2,70.71,96.29,80.4,122,93.14,65.73,65.73,68.61,68.61,95.54,93.53
2024-01-13T15:00+00:00,86682.85,115848.44,169131.92,93.92,99.3,122.01,90.7,112.24,70.78,70.78,70.78,80.19,91.23,70.78,91.23,122.01,107.04,128.23,114.46,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,107.92,80.19,80.19,98.06,115,97.3,72.84,72.84,75.42,65.69,52.7,72.84,95.14,91.23,122.01,106.99,65.69,65.69,70.78,70.78,101.56,105.88
2024-01-13T16:00+00:00,86659.91,118979.25,170015.02,94.83,111.06,130,97.97,106.04,74.22,74.22,74.22,79.09,99.3,74.22,99.3,130,106.68,119.96,137.02,130,121.59,130,121.59,130,121.59,130,130,130,79.09,79.09,104.41,116.35,114.6,74.22,74.22,81.9,62.08,53.37,74.22,88.5,99.3,130,112.94,62.08,62.08,74.22,74.22,101.32,100.83
2024-01-13T17:00+00:00,86684.73,119916.04,170511.93,93.91,127.25,135,100.97,94.91,75.81,75.81,75.81,79.09,107.99,75.81,107.99,135,106.07,117.32,192.15,135,125,135,125,135,125,135,135,135,79.09,79.09,124.81,115,102.8,75.81,75.81,83.29,56.07,54.1,75.81,84.95,105.31,135,117.24,56.07,56.07,75.81,75.81,100.2,98.35
2024-01-13T18:00+00:00,86755.6,120239.98,168296.98,90.95,121.27,134,99.28,92.38,73.82,73.82,73.82,73.82,103.14,73.82,103.14,134,104.26,117.69,176.17,134,124.51,134,124.51,134,124.51,134,134,134,73.82,73.82,122.59,115,84.6,73.82,73.82,79.17,55.79,55.79,73.82,83.28,103.14,134,109.45,55.79,55.79,73.82,73.82,97.78,97.1
2024-01-13T19:00+00:00,86848.79,116626.22,163601.3,79.44,117,122.01,95.73,78.81,73.06,73.06,73.06,73.06,100,73.06,100,122.01,95.67,113.84,136.52,122.01,115.14,122.01,115.14,122.01,115.14,122.01,122.01,122.01,73.06,73.06,121.13,102.91,75.47,73.06,73.06,74.02,56.29,56.29,73.06,82.69,100,122.01,89.68,56.29,56.29,73.06,73.06,88.91,88.73
2024-01-13T20:00+00:00,86855.72,113846.46,158603.25,71.02,104.12,105,91.99,73.49,70.93,70.93,70.93,80.19,97.61,80.19,96.63,105,86.9,101.51,113.68,105,105,105,105,105,105,105,105,105,80.19,80.19,111.02,103.5,81,70.93,70.93,69.62,59.15,58.79,70.93,81.06,97.61,97.47,83.21,59.15,59.15,70.93,70.93,82.66,83.13
2024-01-13T21:00+00:00,86860.51,108068.04,154515.94,71.01,113.71,104.36,92.8,68.53,64.3,64.3,62.76,67.35,93.12,67.35,93.12,104.36,71.62,70.01,103.35,101.96,101.96,101.96,101.96,101.96,101.96,101.96,101.96,101.96,67.35,67.35,111.18,111.63,85,67.66,67.66,68.44,62.76,55.8,67.66,67.35,93.12,70.26,82.93,62.76,62.76,62.76,62.76,71.98,69.22
2024-01-13T22:00+00:00,87003.21,101350.54,149602.44,70.29,90.7,100.29,91.66,67.13,63.16,63.16,61.65,61.65,90,61.65,90,100.29,69.99,68.45,102.86,95.52,95.52,95.52,95.52,95.52,95.52,95.52,95.52,95.52,61.65,61.65,103.02,105,80,66.15,66.15,65.8,61.65,55.8,66.15,65.95,90,68.7,71.32,61.65,61.65,61.65,61.65,70.4,67.79
2024-01-13T23:00+00:00,87605.52,94199.81,144712.11,69.56,99.3,103,87.21,66.76,64.02,64.02,64.02,64.02,86.1,64.02,86.1,103,69.38,68,105,103,103,103,103,103,103,103,103,103,64.02,64.02,90.94,104.87,74.9,66.07,66.07,64.96,64.02,59.99,66.07,65.85,86.1,68.23,74.36,64.02,64.02,64.02,64.02,69.74,67.39
2024-01-14T00:00+00:00,87851.25,90288.18,144223.69,67.53,98.82,66.33,86.52,65.12,62.11,62.11,62.11,62.11,82.78,62.11,82.78,100.65,67.28,66.14,107.72,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,100.65,62.11,62.11,90.64,94.88,74.01,64.1,64.1,64.21,62.11,59.99,64.1,64.23,82.78,66.33,70.6,62.11,62.11,62.11,62.11,67.61,65.61
2024-01-14T01:00+00:00,87847.99,86329.85,141789.87,66.78,87.5,65.82,86.5,64.74,62.93,62.93,62.93,62.93,78.66,62.93,78.66,99.83,66.62,65.65,107.68,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,99.83,62.93,62.93,90.02,94.81,69.9,64.95,64.95,63.89,62.93,57.6,64.95,64.14,78.66,65.82,62.31,62.93,62.93,62.93,62.93,66.9,65.21
2024-01-14T02:00+00:00,87931.78,83849.34,139829.26,66.32,79.12,65.73,86.06,65.24,64.01,64.01,64.01,64.88,72.53,64.88,72.53,96.79,66.12,65.65,105.72,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,64.88,64.88,62.93,84.42,68.24,66.06,66.06,63.94,64.01,56.3,66.06,64.88,72.53,65.73,60.27,64.01,64.01,64.01,64.01,66.26,65.44
2024-01-14T03:00+00:00,87925.94,82558.29,138311.07,66.54,74.9,66.06,85.98,65.7,64.67,64.67,64.67,65.38,69.34,65.38,70.7,96.25,66.36,66,104,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,65.38,65.38,69.42,81.2,71.92,66.74,66.74,64.34,64.67,56.3,66.74,65.38,69.34,66.06,60.27,64.67,64.67,64.67,64.67,66.46,65.84
2024-01-14T04:00+00:00,88103.74,83058.51,136145.51,67.65,78.64,67.38,86.07,66.54,65.2,65.2,65.2,65.2,69.13,65.2,73.13,95.25,67.41,66.94,100.72,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25,95.25,65.2,65.2,65.17,79.26,80,67.34,67.34,65,65.2,56.29,67.34,66.13,69.13,67.02,62.66,65.2,65.2,65.2,65.2,67.54,66.72
2024-01-14T05:00+00:00,88114.75,85656.49,137807.88,68.07,71.36,103.43,86.02,67.74,67.31,67.31,67.31,67.62,69.71,67.62,69.71,103.43,68,67.86,89.64,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,103.43,67.62,67.62,69.96,94.88,71.03,69.41,69.41,67.24,67.31,56.29,69.41,67.62,69.71,67.88,85.31,67.31,67.31,67.31,67.31,68.04,67.8
2024-01-14T06:00+00:00,88064.72,88483.64,141543.28,72.53,76.3,84.38,86.34,72.15,71.66,71.66,71.66,72.01,72.95,72.01,74.4,104.73,72.44,72.29,90.06,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,104.73,72.01,72.01,80.07,91.18,75.92,73.36,73.36,70.18,71.66,56.29,73.36,72.01,72.95,72.31,80.03,71.66,71.66,71.66,71.66,72.49,72.21
2024-01-14T07:00+00:00,88004.47,89926.89,147231.54,77.09,78.04,76.96,86.03,76.86,76.74,76.74,76.74,76.79,77.9,76.79,77.9,76.96,77.04,76.95,92.18,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,76.79,76.79,80.09,91.37,79.27,76.74,76.74,74.57,76.74,58.49,76.74,76.79,77.9,76.96,84.1,76.74,76.74,76.74,76.74,77.07,76.9
2024-01-14T08:00+00:00,87901.65,91861.98,158906.92,82.65,87.38,82.24,86.94,81.75,81.14,81.14,81.14,81.38,79.45,81.38,86.81,82.24,82.62,82.16,94.89,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,108.06,81.38,81.38,80.08,90.62,93,81.14,81.14,79.51,81.14,62.1,81.14,81.38,79.45,82.24,83.36,81.14,81.14,81.14,81.14,82.77,81.94
2024-01-14T09:00+00:00,87840.69,91934.51,170331.95,83.07,93.9,82.46,86.1,81.95,80.63,80.63,80.63,81.33,74.69,81.33,88.77,90.01,82.91,82.38,101,103,103,103,103,103,103,103,103,103,81.33,81.33,80.09,89.48,97.11,80.63,80.63,78.01,80.63,72.54,80.63,81.33,74.69,82.46,83.77,80.63,80.63,80.63,80.63,83.08,82.12
2024-01-14T10:00+00:00,86805.96,91036.6,178152.89,83.89,95.5,69.5,86.01,83.17,81.84,81.84,81.84,82.79,69,82.79,89.77,69.5,82.3,84.08,118.34,103,103,103,103,103,103,103,103,103,82.79,82.79,80.08,89.89,87.2,81.84,81.84,76.76,81.84,81.84,81.84,82.79,69,69.5,79.22,81.84,81.84,81.84,81.84,83.52,83.61
2024-01-14T11:00+00:00,86790.57,92402.76,181842.99,81.52,87.95,73.87,84.87,81.2,80.39,80.39,80.39,81.07,67.8,80.39,84.7,73.88,80.7,81.68,122.5,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,81.07,81.07,80.08,89.86,80.39,80.39,80.39,73.92,80.39,80.39,80.39,81.07,67.8,73.87,74.88,80.39,80.39,80.39,80.39,81.34,81.44
2024-01-14T12:00+00:00,86773.74,91689.74,181688.21,77.04,77.04,77.04,86.02,77.04,77.04,77.04,77.04,77.04,65.4,77.04,77.04,77.04,77.04,77.04,125,96.04,96.04,96.04,96.04,96.04,96.04,96.04,96.04,96.04,77.04,77.04,80.06,86.76,77.04,77.04,77.04,71.11,77.04,77.04,77.04,79.58,65.4,77.04,71.92,77.04,77.04,77.04,77.04,77.04,77.04
2024-01-14T13:00+00:00,86650.6,91799.92,176984.82,79.15,79.15,79.15,86.28,79.15,79.15,79.15,79.15,79.15,63.1,79.15,79.15,79.15,79.15,79.15,118.45,100,100,100,100,100,100,100,100,100,79.15,79.15,80.05,89.35,79.15,79.15,79.15,72.74,79.15,79.15,79.15,80.28,63.1,79.15,75.12,79.15,79.15,79.15,79.15,79.15,79.15
2024-01-14T14:00+00:00,86679.49,94971.23,170719.33,82.32,82.32,104.74,88.75,82.32,82.32,82.32,82.32,82.32,62.3,82.32,82.32,104.74,82.32,82.32,104.01,104.74,104.74,104.74,104.74,104.74,104.74,104.74,104.74,104.74,82.32,82.32,90.99,99.88,82.32,82.32,82.32,79.1,80.13,80.13,82.32,82.32,62.3,82.32,88.28,80.13,80.13,82.32,82.32,82.32,82.32
2024-01-14T15:00+00:00,86793.58,98387.66,168387.77,86.62,86.62,100.97,92.42,86.62,86.62,86.62,86.62,86.62,65.13,86.62,86.62,100.97,86.62,86.62,107.82,105,105,105,105,105,105,105,105,105,86.62,86.62,104.51,109.25,86.62,86.62,86.62,86.75,77.51,77.51,86.62,86.62,65.13,86.62,96.5,77.51,77.51,86.62,86.62,86.62,86.62
2024-01-14T16:00+00:00,87123.75,103269.99,170819.83,91.86,91.86,111,96.06,91.86,91.86,91.86,91.86,91.86,72.84,91.86,91.86,111,91.86,91.86,120,111,111,111,111,111,111,111,111,111,91.86,91.86,111.13,114.86,91.86,91.86,91.86,89.51,75.05,75.05,91.86,91.86,72.84,91.86,103.46,75.05,75.05,91.86,91.86,91.86,91.86
2024-01-14T17:00+00:00,87522.66,105676.7,175484.08,97.68,102.34,111.93,97.68,97.38,96.97,94.64,94.64,94.64,86.18,94.64,99.94,111.93,97.68,97.52,135,117,117,117,117,117,117,117,117,117,94.64,94.64,111.63,114.86,94.9,94.64,94.64,87.92,74.86,74.86,94.64,97.27,86.18,97.55,106.95,74.86,74.86,94.64,94.64,97.72,97.45
2024-01-14T18:00+00:00,87589.33,105469.5,175537.53,89.66,94.59,109.76,96.4,89.37,88.91,85.26,85.26,85.26,92.01,85.26,92.01,109.76,89.67,89.51,124.1,120,120,120,120,120,120,120,120,120,85.26,85.26,111.79,114.86,85,85.26,85.26,84.99,73.96,73.96,85.26,89.28,92.01,89.54,103.86,73.96,73.96,85.26,85.26,89.71,89.45
2024-01-14T19:00+00:00,87645.85,103346.3,172984.1,82.26,90,103.98,93.43,81.68,81,79.06,79.06,79.06,86.03,79.06,86.03,103.98,82.2,81.92,96,115.14,115.14,115.14,115.14,115.14,115.14,115.14,115.14,115.14,79.06,79.06,109.73,114.86,79.06,79.06,79.06,80.94,73.86,73.86,79.06,81.46,86.03,81.97,102.12,73.86,73.86,79.06,79.06,82.28,81.8
2024-01-14T20:00+00:00,87719.28,100007.81,166993.11,79.98,82.17,108.23,90.95,78.62,78.6,78.6,78.6,78.41,84.49,78.41,84.49,108.23,79.86,79.24,90.32,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,108.23,78.41,78.41,97.59,113.24,78.6,78.41,78.41,78.98,73.7,73.7,78.41,78.41,84.49,79.35,90.52,73.7,73.7,78.41,78.41,80.02,78.98
2024-01-14T21:00+00:00,87645.92,93316.61,162242.32,77.04,79.76,101.51,90.1,75.23,75.39,75.39,75.39,74.67,82.97,74.67,82.97,101.51,76.87,76.06,85.95,101.51,101.51,101.51,101.51,101.51,101.51,101.51,101.51,101.51,74.67,74.67,90.74,106.99,75.39,74.67,74.67,76.02,73.17,73.17,74.67,75.1,82.97,76.2,87.22,73.17,73.17,74.67,74.67,77.09,75.71
