Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CH),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (ME),Day Ahead Auction (MK),Day Ahead Auction (NL),Day Ahead Auction (NO1),Day Ahead Auction (NO2),Day Ahead Auction (NO2NSL),Day Ahead Auction (NO3),Day Ahead Auction (NO4),Day Ahead Auction (NO5),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (RS),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2023-05-31T00:00+00:00,57324.85,70709.77,104357,74.2,74.2,74.2,82.01,74.2,74.2,74.2,72.42,-3.79,95,-3.79,74.2,106.97,74.2,74.2,,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,74.2,74.2,81.98,73.58,74.2,56.83,65.23,71.3,-3.79,-3.79,56.83,90.07,95,74.2,82.01,-3.79,-3.79,-3.79,72.42,74.2,74.2
2023-05-31T01:00+00:00,57503.76,71217.96,102748.26,75.48,62.64,77.22,80.99,78.7,80.02,78.1,78.1,-4.13,95,-4.13,52.48,94.29,75.93,77.48,,80,80,80,80,80,80,80,80,80,79.79,79.79,79.26,71.65,78.09,56.35,56.35,65.47,-4.13,-4.13,56.35,97.26,95,77.22,80.02,-4.13,-4.13,-4.13,78.1,75.15,78.13
2023-05-31T02:00+00:00,57519.51,70717.67,101425.08,79.89,61.61,83.27,83.48,84.26,85.26,82.24,82.24,-3.34,87.35,-3.34,47.73,94.38,81.12,83.58,,79.89,79.89,79.89,79.89,79.89,79.89,79.89,79.89,79.89,88.57,88.57,80.99,71.1,82.24,56.29,56.29,65.36,-3.34,-3.34,56.29,88.57,87.35,83.27,82.93,-3.34,-3.34,-3.34,82.24,79.89,84.74
2023-05-31T03:00+00:00,57586.28,73058.09,105962.43,86.91,72.7,88.83,86.64,90.51,91.98,88.92,88.92,-2.58,95.67,-2.58,61.12,94.22,87.4,89.12,,86.52,86.52,86.52,86.52,86.52,86.52,86.52,86.52,86.52,91.69,91.69,87.93,78.05,88.92,56.83,59.2,71.09,-2.58,-2.58,56.83,91.69,95.67,88.83,89.7,-2.58,-2.58,-2.58,88.92,86.52,89.82
2023-05-31T04:00+00:00,57639.28,79845.96,118271.01,107.81,77.64,110.28,103.22,113.8,119.01,102.24,102.24,-0.14,100,-0.14,66.86,110.28,108.17,110.78,,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,96.45,113.84,113.84,99.93,93.06,83.98,58.39,68.07,79.99,-0.14,-0.14,58.39,127.56,100,110.28,100,-0.14,-0.14,-0.09,102.24,106.85,111.74
2023-05-31T05:00+00:00,57646.77,85408.47,135383.87,108.95,106.48,118.03,107.9,118.46,118.42,87.24,87.24,0.34,103.68,0.34,103.68,118.03,118,117.95,,110.39,110.39,110.39,110.39,110.39,110.39,110.39,110.39,110.39,118.55,118.55,111.17,105.61,105.5,60.22,81.73,82.99,0.34,0.34,60.22,144.03,103.68,118.03,120.05,0.34,0.34,87.24,87.24,117.95,118.13
2023-05-31T06:00+00:00,57734.11,85563.58,153489.35,100.01,92.05,103.52,99.26,103.55,105.83,75.03,75.03,1.17,100.23,1.17,95.69,103.52,103.54,103.42,,103.48,103.48,103.48,103.48,103.48,103.48,103.48,103.48,103.48,104.18,104.18,101.02,103,75.03,63.25,72.62,83.33,1.17,1.17,63.25,137.61,100.23,103.52,106.08,1.17,1.17,75.03,75.03,103.48,103.55
2023-05-31T07:00+00:00,57622.5,79293.04,171239.38,86.41,86.41,86.41,82.74,86.41,86.41,65.76,65.76,1.2,95.67,1.2,86.41,86.41,86.41,86.41,,94.97,94.97,94.97,94.97,94.97,94.97,94.97,94.97,94.97,86.41,86.41,89.95,83.08,86.41,64.07,67.96,72.92,1.2,1.2,64.07,116.17,95.67,86.41,88.03,1.2,1.2,64.45,65.76,86.41,86.41
2023-05-31T08:00+00:00,57599.32,74795.13,186624.07,66.92,66.92,66.92,66.51,66.92,66.92,55.31,55.31,0.98,78.89,0.98,66.92,83,66.92,66.92,,86.83,86.83,86.83,86.83,86.83,86.83,86.83,86.83,86.83,66.92,66.92,78.08,71.19,66.92,56.62,56.62,58.04,0.98,0.98,56.62,91.46,78.89,66.92,74.92,0.98,0.98,55.31,55.31,66.92,66.92
2023-05-31T09:00+00:00,57236.61,71486.81,198903.31,46.12,46.55,49.33,43.87,49,46.42,45.3,45.3,0.11,68.5,0.11,46.64,63,50.33,49.05,,88.48,88.48,88.48,88.48,88.48,88.48,88.48,88.48,88.48,47.93,47.93,75.96,69.06,46.5,47,47,41.6,0.11,0.11,47,85.36,68.5,49.33,57.08,0.11,0.11,45.3,45.3,50.92,48.74
2023-05-31T10:00+00:00,56448.36,70244.42,206426.98,50.04,12.31,50.01,34.15,86.69,9.06,1.61,1.61,0.1,69.44,0.1,20.03,71.2,50,51.87,,77.48,77.48,77.48,77.48,77.48,77.48,77.48,77.48,77.48,32.4,32.4,62.72,55.81,5.48,14.97,14.97,30.23,0.1,0.1,14.97,80.01,69.44,50.01,50.03,0.1,0.1,1.61,1.61,48.98,52.34
2023-05-31T11:00+00:00,56180.36,69955.28,205909.25,46.83,0.92,48.35,33.87,43.16,-0.02,-0.02,-0.02,-0.02,68.25,-0.02,3.45,68,56.26,47.35,,77.48,77.48,77.48,77.48,77.48,77.48,77.48,77.48,77.48,28.49,28.49,62.99,56.08,-3.89,0.56,0.56,23.2,-0.02,-0.02,0.56,80.01,68.25,48.35,47.9,-0.02,-0.02,-0.02,-0.02,60,43.16
2023-05-31T12:00+00:00,55859.58,69725.03,203067.97,47.47,0,50,34.2,49.31,-0.81,-0.81,-0.81,-0.81,67.24,-0.81,4.14,85,50,50,,85,85,85,85,85,85,85,85,85,49.45,49.45,73.96,67.06,-1.27,-0.81,-0.81,12.63,-0.81,-0.81,-0.81,86.42,67.24,50,61.05,-0.81,-0.81,-0.81,-0.81,49.42,50.02
2023-05-31T13:00+00:00,55295.85,68760.25,200845.97,34.16,1.75,62.93,31.35,63.21,-0.17,-0.66,-0.17,-0.17,65.7,-0.17,5.48,111.04,61.19,61.64,,92.01,92.01,92.01,92.01,92.01,92.01,92.01,92.01,92.01,77.13,77.13,77.91,71.02,-0.77,1.87,1.87,9.17,-0.17,-0.17,1.87,104.68,65.7,62.93,58.88,-0.17,-0.17,-0.17,-0.17,60,64.15
2023-05-31T14:00+00:00,55168.3,71450.46,195550.66,58.04,22.43,79.48,46.82,95,20.16,20.16,19.67,0,65.7,0,25.78,98,88.82,78.21,,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,19.67,19.67,81.96,75.07,20.2,32.88,32.88,33,0,0,32.88,111.57,65.7,79.48,63.31,0,0,19.67,19.67,93.47,74.73
2023-05-31T15:00+00:00,55355.03,72496.89,184319.04,63.66,66.83,89.67,67.06,77,69.45,51.87,51.87,82.39,68.85,0,68.85,89.67,92.97,89.09,,94.97,94.97,94.97,94.97,94.97,94.97,94.97,94.97,94.97,82.39,82.39,83.75,76.87,51.87,51.87,51.87,50.69,0,0,51.87,131.25,68.85,89.67,86.8,0,0,51.87,51.87,94.97,85.86
2023-05-31T16:00+00:00,56288.33,78333.1,168359.39,94,74.04,102.88,86.44,93.53,86.43,57.93,57.93,82.4,78.89,0.01,78.89,102.88,98.9,102.61,,97.04,97.04,97.04,97.04,97.04,97.04,97.04,97.04,97.04,82.4,82.4,99.94,113.48,74.9,57.93,57.93,69.31,0.01,0.01,57.93,143.54,78.89,102.88,103.05,0.01,0.01,57.93,57.93,97.04,105.11
2023-05-31T17:00+00:00,57270.9,86685.98,155036.18,114.87,80.26,128.6,101.72,117.1,108.26,58.76,58.76,119.03,85,0,85,128.6,122.82,128.41,,120,120,120,120,120,120,120,120,120,119.03,119.03,118.8,118.9,87,58.76,58.76,64.98,0,0,58.76,153.38,85,128.6,128.42,0,0,58.76,58.76,120,132.1
2023-05-31T18:00+00:00,57668.74,92168.59,145382.33,118.48,101.46,182.08,109.22,112.71,119.6,68.07,68.07,88.18,105,0,105,166.82,143.52,175.09,,130,130,130,130,130,130,130,130,130,88.18,88.18,143.14,118.9,105.5,59.91,66.1,68.96,0,0,59.91,149.21,105,182.08,155,0,0,68.07,68.07,130,138.79
2023-05-31T19:00+00:00,57150.25,90437.74,136429.84,103.4,99.4,127.71,94.94,101.47,103.69,58.79,58.79,82.4,119.06,0.01,96.93,125.58,113.13,124.57,,110.39,107.99,110.39,107.99,110.39,110.39,110.39,110.39,110.39,82.4,82.4,121.26,110,103.08,58.79,58.79,63.21,0.01,0.01,58.79,153.59,119.06,127.71,131.09,0.01,0.01,58.79,58.79,107.99,112.12
2023-05-31T20:00+00:00,57171.24,88225.37,133669.08,93.99,94.29,96.38,89.36,94.39,94.28,56.9,56.9,95.09,115,0.01,94.31,96.38,95.54,97.02,,94.97,94.97,94.97,94.97,94.97,94.97,94.97,94.97,94.97,95.09,95.09,98.08,104.9,94.29,56.9,56.9,61,0.01,0.01,56.9,152.49,115,96.38,102.24,0.01,0.01,56.9,56.9,94.97,96.05
2023-05-31T21:00+00:00,57382.14,81091.22,129553.82,83.13,82.9,107.53,82.03,79.98,83.13,57.12,57.12,91.76,96.61,0,83.13,107.53,92.64,102.89,,87.31,87.31,87.31,87.31,87.31,87.31,87.31,87.31,87.31,91.76,91.76,92.53,86.06,81.9,57.12,58.82,59.54,0,0,57.12,126.18,96.61,107.53,92.96,0,0,3.26,57.12,87.31,87.28
2023-05-31T22:00+00:00,57376.51,73176.79,121639.71,84.15,84.15,84.15,78.94,84.15,84.15,52.62,52.62,84.15,94.09,0.09,84.15,84.15,84.15,84.15,94.64,92.68,92.68,92.68,92.68,92.68,92.68,92.68,92.68,92.68,84.15,84.15,74.29,85,84.15,52.62,54.19,58.04,0.95,0.95,52.62,87.08,94.09,84.15,80.05,0.95,0.95,3.8,52.62,84.15,84.15
2023-05-31T23:00+00:00,57091.71,68655.27,117360.29,74.3,74.3,74.3,74.01,74.3,74.3,52.22,52.22,74.3,87,0.06,74.3,74.3,74.3,74.3,91.19,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,74.3,74.3,68.22,77.03,74.3,51.82,53.78,57.47,0.06,0.06,51.82,85.85,87,74.3,72.01,0.06,0.06,0.06,52.22,74.3,74.3
2023-06-01T00:00+00:00,57213.07,67237.4,113157.21,70.1,70.1,70.1,69.6,70.1,70.1,55.49,55.49,70.1,87,0.01,70.1,70.1,70.1,70.1,88.78,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,82.09,70.1,70.1,65.4,64,70.1,51.65,57.15,56.53,0.01,0.01,51.65,88.07,87,70.1,69.02,0.01,0.01,0.01,55.49,70.1,70.1
2023-06-01T01:00+00:00,57133.48,66793.77,110949.71,66.24,65.05,66.38,66.49,66.56,66.72,57.91,57.91,66.56,89.01,0.08,64.01,66.38,66.27,66.41,85.62,80,80,80,80,80,80,80,80,80,66.56,66.56,65.6,59,66.51,51.59,59.64,57.64,0.08,0.08,51.59,88.3,89.01,66.38,67.25,0.08,0.08,0.08,57.91,66.2,66.46
2023-06-01T02:00+00:00,57609.64,67055.57,110142.48,67.62,67.4,67.64,67.89,67.67,67.7,64.29,64.29,67.68,81,1.35,67.21,67.64,67.62,67.65,79.87,80,80,80,80,80,80,80,80,80,67.68,67.68,66.1,64,67.66,51.81,62.42,57.62,1.35,1.35,51.81,88.12,81,67.64,69.36,1.35,1.35,1.35,64.29,67.61,67.66
2023-06-01T03:00+00:00,57809.87,68287.52,113016.25,79.08,75.39,79.42,74.55,79.97,80.45,66.19,66.19,79.97,80.1,2.07,72.27,79.42,79.07,79.5,80.81,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,82.3,79.97,79.97,70.6,75,79.8,52.44,64.27,60.93,2.07,2.07,52.44,82.55,80.1,79.42,79.79,2.07,2.07,2.07,66.19,78.87,79.66
2023-06-01T04:00+00:00,58157.2,73980.02,123073.71,94.78,88.28,95.32,86.15,96.26,97.04,95.89,94.71,96.26,88.1,3.97,82.91,95.32,94.73,95.46,85.62,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.66,96.26,96.26,85.84,93.33,95.89,52.85,68.55,68.7,3.97,3.97,52.85,96.26,88.1,95.32,91.49,3.97,3.97,49.16,94.71,94.37,95.73
2023-06-01T05:00+00:00,58244.86,78594.47,139604.65,106.61,101.71,107.1,95.07,107.67,108.23,104.45,105.63,107.88,98.5,7.45,98.5,107.1,106.62,107.22,96.45,118.07,118.07,118.07,118.07,118.07,118.07,118.07,118.07,118.07,107.88,107.88,95.02,101.27,104.45,58.97,68.85,71.15,7.45,7.45,58.97,107.88,98.5,107.1,105.01,7.45,7.45,104.45,105.63,106.29,107.41
2023-06-01T06:00+00:00,58305.44,80252.11,156923.05,99.07,99.07,99.07,91.91,99.07,99.07,99.07,99.07,81.1,99.07,12.68,99.07,99.07,99.07,99.07,120,115.72,115.72,115.72,115.72,115.72,115.72,115.72,115.72,115.72,99.07,99.07,85.55,88,99.07,59.58,69.51,72.51,9.23,9.23,59.58,99.07,99.07,99.07,94.02,9.23,9.23,68.72,99.07,99.07,99.07
2023-06-01T07:00+00:00,58489.08,77911.28,173993.66,87.3,87.3,87.3,80.14,87.3,87.3,78.85,78.85,81.09,87.3,8.6,87.3,87.3,87.3,87.3,140,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,94.9,87.3,87.3,70.96,71,87.3,59.32,69.36,70.05,8.6,8.6,59.32,87.3,87.3,87.3,80.92,8.6,8.6,59.32,78.85,87.3,87.3
2023-06-01T08:00+00:00,58588.93,70700.17,188198.32,68.19,68.19,68.19,67.05,68.19,68.19,60.23,60.23,68.19,73.86,7.87,68.19,68.19,68.19,68.19,135,89.32,89.32,89.32,89.32,89.32,89.32,89.32,89.32,89.32,68.19,68.19,58.82,56.18,68.19,59.02,65.69,57.99,7.87,7.87,59.02,68.19,73.86,68.19,63.91,7.87,7.87,59.02,60.23,68.19,68.19
2023-06-01T09:00+00:00,58551.02,67303.18,198011.4,59.92,59.92,59.92,60.06,59.92,59.92,57.39,57.39,59.92,72.81,6.64,59.92,59.92,59.92,59.92,135,89.87,89.87,89.87,89.87,89.87,89.87,89.87,89.87,89.87,59.92,59.92,49.17,55,59.92,54.63,57.47,41.81,6.64,6.64,54.63,59.92,72.81,59.92,42.48,6.64,6.64,54.63,57.39,59.92,59.92
2023-06-01T10:00+00:00,58506.25,66297.72,203291.87,39.74,44.75,39.54,29.42,39.37,38.86,37.93,37.93,39.32,72.81,5.1,42.27,39.54,39.68,39.51,102.08,85.58,85.58,85.58,85.58,85.58,85.58,85.58,85.58,85.58,39.32,39.32,40.08,55,35.4,40.69,40.69,25.05,5.1,5.1,40.69,59.17,72.81,39.54,39.12,5.1,5.1,37.93,37.93,39.78,39.46
2023-06-01T11:00+00:00,58309.11,66259.89,204757.53,9.35,9.36,9.35,16.17,9.35,9.35,9.34,9.34,9.35,72,4.94,9.36,9.35,9.35,9.35,100,85.58,85.58,85.58,85.58,85.58,85.58,85.58,85.58,85.58,9.35,9.35,40.08,55,9.34,9.65,9.65,15.69,4.94,4.94,9.65,60.44,72,9.35,34.85,4.94,4.94,9.34,9.34,9.35,9.35
2023-06-01T12:00+00:00,58354.42,65890.2,201145.15,3.77,3.14,9.67,17.21,5.82,3.01,3.01,3.01,15.28,70.49,3.01,3.39,9.67,9.04,9.25,94.63,92.04,92.04,92.04,92.04,92.04,92.04,92.04,92.04,92.04,15.28,15.28,40.08,55,2.97,3.1,3.1,8.93,3.01,3.01,3.1,57.59,70.49,9.67,36.13,3.01,3.01,3.01,3.01,8.75,9.7
2023-06-01T13:00+00:00,58323.83,69067.91,196903.22,39.82,27.71,52.44,42.94,39.07,13.35,13.03,13.03,77.04,69,4.98,25.13,52.44,46.68,51.96,91.55,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,77.04,77.04,46.09,55,0.1,27.49,27.49,9.67,4.98,4.98,27.49,77.04,69,52.44,44.94,4.98,4.98,13.03,13.03,43.2,54.4
2023-06-01T14:00+00:00,58158.46,71275.97,189242.19,57.06,56.79,62.66,56.72,59.07,56.14,42.67,42.67,67.38,68.18,4.97,56.87,62.66,62.16,62.35,91.51,95.06,95.06,95.06,95.06,95.06,95.06,95.06,95.06,95.06,67.38,67.38,50.64,55,55.6,50.81,50.81,24.42,4.97,4.97,50.81,102.62,68.18,62.66,62.32,4.97,4.97,42.67,42.67,61.91,62.83
2023-06-01T15:00+00:00,58225.49,74526.56,178085.48,71.06,72.4,87.77,64.82,77.8,72,70.27,70.27,96.06,73,4.97,73,87.77,89.56,85.93,98.5,115,91.91,91.91,91.91,91.91,91.91,91.91,115,91.91,96.06,96.06,91.26,78.3,71.99,59.65,59.65,58.47,4.97,4.97,59.65,96.99,73,87.77,86.03,4.97,4.97,59.65,70.27,90.72,86.61
2023-06-01T16:00+00:00,58277.66,77450.33,165735.37,87.97,84.75,88.62,82.64,88.11,87.86,71.8,71.8,81.1,86.16,5.87,86.16,88.62,88.28,88.61,102.9,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,96.01,81.1,81.1,99.94,106.19,76.1,62.9,63.29,63.79,5.87,5.87,62.9,122.84,86.16,88.62,95.1,5.87,5.87,62.9,71.8,88.12,88.78
2023-06-01T17:00+00:00,58358.01,86465.39,153552.61,94.96,97.39,112.99,101.99,104.91,100.46,87.94,87.94,87.94,99.35,6.9,99.35,112.99,117.2,110.9,109.4,120,120,120,120,120,120,120,120,120,87.94,87.94,112.56,111,87.94,62.76,62.76,65.95,6.9,6.9,62.76,119.94,99.35,112.99,125.01,6.9,6.9,62.76,87.94,120,110.47
2023-06-01T18:00+00:00,58357.41,86112.28,145543.45,116.52,108.42,125.76,100.45,121.56,120.04,114.2,114.2,114.2,102.5,7.87,102.5,125.76,125.02,125.02,116.41,145.41,125,145.41,125,145.41,145.41,145.41,145.41,145.41,114.2,114.2,128.06,135.88,114.2,63.97,63.97,68.72,7.87,7.87,63.97,128.36,102.5,125.76,146.26,7.87,7.87,63.97,114.2,125,124.46
